Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,7:55,PHX,Chris Paul,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,9,6,0.541,0.502,8:15
1,4:28,PHX,Devin Booker,Personal Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,15,14,0.458,0.459,4:32
1,3:21,PHX,T.J. Warren,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,18,17,0.501,0.461,3:23
1,2:35,PHX,Devin Booker,Offensive Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,20,17,0.518,0.488,2:48
1,2:30,OKC,Shai Gilgeous-Alexander,Offensive Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,20,17,0.489,0.518,2:35
1,1:59,PHX,T.J. Warren,Personal Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,20,17,0.562,0.52,2:07
1,1:53,PHX,Torrey Craig,Personal Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,20,17,0.563,0.562,1:59
2,10:41,PHX,Torrey Craig,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,27,29,0.428,0.384,10:49
2,9:53,OKC,Ousmane Dieng,Defensive 3-Seconds Technical,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,32,31,0.453,0.444,10:09
2,8:58,OKC,Ousmane Dieng,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,34,37,0.312,0.362,8:58
2,8:23,OKC,Jalen Williams,Personal Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,34,38,0.306,0.305,8:38
2,8:15,OKC,Dario Saric,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,34,40,0.238,0.28,8:15
2,7:25,OKC,Aaron Wiggins,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,37,41,0.267,0.306,7:33
2,6:56,OKC,Dario Saric,Personal Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,37,43,0.22,0.255,7:01
2,6:21,OKC,Aaron Wiggins,Shooting Foul,Foul,David Guthrie,Gediminas Petraitis,Suyash Mehta,OKC,39,47,0.191,0.231,6:21
