Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:36,TOR,Gary Trent Jr.,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,2,2,0.379,0.34,10:48
1,6:53,TOR,Christian Koloko,Offensive Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,11,8,0.433,0.406,7:06
1,3:36,OKC,Luguentz Dort,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,21,15,0.462,0.504,3:39
1,1:32,TOR,Chris Boucher,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,26,20,0.591,0.545,1:46
1,1:03,OKC,Eugene Omoruyi,Offensive Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,27,20,0.55,0.58,1:13
1,42.6,OKC,Kenrich Williams,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,27,20,0.504,0.552,42.7
2,11:20,TOR,Thaddeus Young,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,31,27,0.5,0.502,11:30
2,10:34,OKC,Josh Giddey,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,31,27,0.43,0.473,10:36
2,8:07,OKC,Josh Giddey,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,42,32,0.626,0.608,8:26
2,6:21,TOR,Otto Porter Jr.,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,47,36,0.779,0.741,6:33
2,6:04,OKC,Jalen Williams,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,49,36,0.77,0.767,6:21
2,5:17,OKC,Jalen Williams,Loose Ball Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,51,39,0.707,0.749,5:17
2,4:03,OKC,Aaron Wiggins,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,55,41,0.791,0.833,4:03
2,3:55,TOR,Malachi Flynn,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,55,42,0.811,0.809,4:03
2,2:28,TOR,Fred VanVleet,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,61,44,0.919,0.9,2:39
2,2:07,OKC,Shai Gilgeous-Alexander,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,61,44,0.857,0.885,2:12
2,1:30,TOR,OG Anunoby,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,63,47,0.911,0.892,1:31
2,58.4,TOR,Fred VanVleet,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,67,49,0.931,0.908,58.4
2,22.5,OKC,Luguentz Dort,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,70,52,0.901,0.912,22.5
2,0.3,OKC,Luguentz Dort,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,70,53,0.869,0.9,3.7
3,11:46,TOR,Christian Koloko,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,73,56,0.937,0.901,11:46
3,11:27,OKC,Aleksej Pokusevski,Personal Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,74,56,0.919,0.92,11:29
3,11:23,OKC,Josh Giddey,Shooting Foul,Foul,Zach Zarba,J.B. DeRosa,Jonathan Sterling,OKC,74,56,0.895,0.919,11:27
