Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,7:17,OKC,Josh Giddey,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,9,8,0.486,0.525,7:20
1,7:11,BKN,Cameron Johnson,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,11,10,0.572,0.525,7:11
1,6:45,BKN,Spencer Dinwiddie,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,11,12,0.538,0.5,7:01
1,6:36,OKC,Jaylin Williams,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,12,12,0.46,0.499,6:45
1,2:30,OKC,Shai Gilgeous-Alexander,Offensive Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,17,28,0.216,0.238,2:39
1,1:38,OKC,Isaiah Joe,Personal Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,19,28,0.224,0.257,1:42
1,1:11,OKC,Dario Saric,Offensive Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,19,28,0.255,0.278,1:22
1,44.0,BKN,Spencer Dinwiddie,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,21,31,0.274,0.23,44.0
2,9:19,OKC,Dario Saric,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,30,37,0.274,0.32,9:19
2,7:28,BKN,Royce O'Neale,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,32,42,0.274,0.237,7:32
2,6:20,BKN,Dorian Finney-Smith,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,36,45,0.296,0.256,6:23
2,5:59,OKC,Jalen Williams,Personal Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,38,45,0.281,0.282,6:20
2,5:24,OKC,Aaron Wiggins,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,38,47,0.211,0.255,5:24
2,5:17,BKN,Mikal Bridges,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,38,48,0.266,0.228,5:24
2,4:37,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,40,48,0.213,0.25,4:46
2,4:03,BKN,Mikal Bridges,Shooting Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,40,52,0.212,0.178,4:15
2,2:20,BKN,Seth Curry,Personal Foul,Foul,Mark Lindsay,J.T. Orr,Ray Acosta,OKC,42,55,0.18,0.149,2:20
