Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,5:15,CHA,James Bouknight,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,20,13,0.501,0.501,5:31
1,4:00,GS,James Wiseman,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,23,15,0.568,0.568,4:06
1,3:21,GS,Jordan Poole,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,23,17,0.514,0.515,3:25
1,2:07,GS,James Wiseman,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,28,19,0.633,0.579,2:07
1,57.9,GS,James Wiseman,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,29,21,0.614,0.59,57.9
1,33.7,GS,Jonathan Kuminga,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,33,23,0.672,0.621,33.7
1,15.2,GS,JaMychal Green,Offensive Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,34,23,0.681,0.649,33.7
2,11:40,CHA,P.J. Washington,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,34,23,0.657,0.665,12:00
2,11:28,CHA,Nick Richards,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,34,23,0.638,0.66,11:28
2,6:05,GS,Ty Jerome,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,43,40,0.483,0.483,6:06
2,5:25,GS,Andrew Wiggins,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,45,40,0.552,0.553,5:25
2,5:05,GS,Jordan Poole,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,45,40,0.603,0.554,5:09
2,3:13,CHA,Dennis Smith Jr.,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,50,40,0.652,0.699,3:19
2,2:31,GS,Draymond Green,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,54,43,0.784,0.733,2:31
2,2:08,GS,Jordan Poole,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,55,43,0.83,0.793,2:17
2,1:30,CHA,Kelly Oubre Jr.,Technical Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,57,45,0.749,0.801,1:30
2,47.4,GS,Stephen Curry,Offensive Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,57,48,0.72,0.69,49.9
2,28.8,GS,Stephen Curry,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,59,48,0.804,0.75,28.8
2,8.5,CHA,Mason Plumlee,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,60,48,0.739,0.781,28.8
2,0.5,GS,Kevon Looney,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,60,50,0.795,0.759,8.5
3,10:56,GS,Andrew Wiggins,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,62,50,0.857,0.82,11:12
3,10:45,CHA,Mason Plumlee,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,63,50,0.823,0.826,10:56
3,9:28,CHA,Mason Plumlee,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,63,50,0.837,0.836,9:28
3,7:41,GS,Draymond Green,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,67,54,0.877,0.876,7:53
3,4:02,CHA,Dennis Smith Jr.,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,75,71,0.55,0.627,4:02
3,3:48,GS,Moses Moody,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,75,72,0.586,0.585,4:02
3,3:15,GS,Stephen Curry,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,78,74,0.698,0.633,3:21
3,3:06,CHA,Nick Richards,Technical Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,78,74,0.559,0.698,3:15
4,10:51,GS,Moses Moody,Loose Ball Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,84,83,0.547,0.53,10:51
4,10:45,GS,Moses Moody,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,84,83,0.559,0.547,10:51
4,7:37,GS,JaMychal Green,Loose Ball Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,88,88,0.531,0.512,7:37
4,7:28,GS,Kevon Looney,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,88,88,0.624,0.531,7:37
4,6:06,CHA,Nick Richards,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,94,88,0.744,0.822,6:19
4,5:51,GS,Klay Thompson,Loose Ball Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,94,89,0.887,0.833,5:51
4,5:25,GS,Stephen Curry,Personal Take Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,95,91,0.861,0.793,5:32
4,5:07,GS,Draymond Green,Personal Take Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,96,93,0.824,0.745,5:13
4,4:56,CHA,P.J. Washington,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,96,93,0.667,0.681,5:04
4,4:51,GS,Draymond Green,Offensive Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,96,93,0.745,0.667,4:56
4,3:53,CHA,P.J. Washington,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,100,95,0.796,0.812,3:59
4,3:15,GS,Stephen Curry,Loose Ball Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,100,98,0.801,0.705,3:15
4,1:47,GS,Draymond Green,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,101,105,0.335,0.211,1:54
5,3:54,CHA,Jalen McDaniels,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,107,107,0.339,0.465,4:02
5,2:28,GS,Jordan Poole,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,109,111,0.505,0.37,2:52
5,1:11,CHA,P.J. Washington,Shooting Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,116,111,0.756,0.892,1:19
5,22.9,GS,Draymond Green,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,118,113,0.988,0.955,28.8
5,21.8,GS,Moses Moody,Personal Foul,Foul,Dedric Taylor,Scott Wall,Rodney Mott,CHA,118,113,0.989,0.988,22.9
