Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:31,NO,Jonas Valanciunas,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,0,0,0.778,0.749,11:35
1,10:03,MIL,Jrue Holiday,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,8,0,0.837,0.858,10:16
1,7:43,NO,Herbert Jones,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,14,4,0.891,0.891,7:54
1,4:56,MIL,Grayson Allen,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,23,12,0.889,0.862,4:58
1,1:51,MIL,Joe Ingles,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,30,16,0.904,0.897,2:04
1,57.0,MIL,Jrue Holiday,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,35,16,0.947,0.957,1:02
1,6:51,NO,Jose Alvarado,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,17,6,0.899,0.947,57.0
2,11:19,MIL,Giannis Antetokounmpo,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,37,23,0.911,0.912,11:19
2,10:30,NO,Jaxson Hayes,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,39,25,0.941,0.91,10:43
2,8:16,MIL,Jordan Nwora,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,44,32,0.888,0.885,8:16
2,6:46,NO,Jaxson Hayes,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,44,34,0.885,0.886,6:50
2,5:39,MIL,Brook Lopez,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,44,39,0.757,0.796,5:39
2,5:25,NO,Jonas Valanciunas,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,48,40,0.865,0.837,5:25
2,5:16,MIL,Khris Middleton,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,49,40,0.826,0.853,5:25
2,4:36,NO,Jonas Valanciunas,Offensive Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,49,40,0.87,0.853,4:47
2,1:56,NO,Larry Nance Jr.,Personal Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,55,42,0.941,0.925,2:08
2,1:31,NO,Naji Marshall,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,57,44,0.935,0.914,1:31
3,11:41,MIL,Giannis Antetokounmpo,Loose Ball Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,62,44,0.964,0.964,11:41
3,11:25,MIL,Jrue Holiday,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,62,44,0.953,0.964,11:41
3,7:56,MIL,Pat Connaughton,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,73,58,0.94,0.958,7:56
3,5:28,MIL,Joe Ingles,Shooting Foul,Foul,Brent Barnaky,Scott Foster,Che Flores,MIL,85,68,0.959,0.97,5:33
