Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:07,MIN,Kyle Anderson,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,0,0,0.472,0.472,11:15
1,5:36,SAC,Kevin Huerter,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,8,10,0.464,0.419,5:36
1,5:17,MIN,Kyle Anderson,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,8,10,0.379,0.417,5:24
1,4:39,SAC,Terence Davis,Defensive 3-Seconds Technical,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,8,14,0.331,0.34,4:50
1,4:26,SAC,Terence Davis,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,8,14,0.377,0.34,4:39
2,11:46,SAC,Chimezie Metu,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,19,24,0.379,0.329,11:46
2,11:35,MIN,Jaylen Nowell,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,19,26,0.261,0.306,11:35
2,10:49,MIN,Rudy Gobert,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,22,27,0.292,0.33,10:59
2,10:09,SAC,Chimezie Metu,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,24,30,0.331,0.33,10:16
2,9:11,SAC,De'Aaron Fox,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,26,30,0.427,0.384,9:23
2,7:08,SAC,Domantas Sabonis,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,35,36,0.495,0.442,7:08
2,6:19,SAC,Domantas Sabonis,Offensive Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,38,36,0.568,0.534,6:33
2,6:03,MIN,Jaylen Nowell,Technical Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,38,36,0.512,0.535,6:03
2,4:48,SAC,Kevin Huerter,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,38,39,0.52,0.471,4:48
2,2:34,MIN,Rudy Gobert,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,42,48,0.261,0.313,2:34
2,2:01,MIN,D'Angelo Russell,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,45,49,0.296,0.341,2:17
3,10:43,SAC,Domantas Sabonis,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,61,51,0.843,0.801,10:43
3,9:43,SAC,Harrison Barnes,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,61,56,0.688,0.689,10:02
3,7:57,SAC,De'Aaron Fox,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,63,61,0.643,0.548,8:11
3,7:57,MIN,Kyle Anderson,Technical Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,64,61,0.557,0.653,7:57
3,7:48,SAC,Domantas Sabonis,Offensive Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,65,61,0.663,0.626,7:57
3,6:17,SAC,Keegan Murray,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,68,61,0.816,0.77,6:33
3,3:32,SAC,Malik Monk,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,73,73,0.583,0.517,3:48
3,1:32,SAC,Chimezie Metu,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,78,78,0.59,0.52,1:49
4,10:55,MIN,Naz Reid,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,80,0.505,0.517,10:58
4,10:37,MIN,Taurean Prince,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,80,0.417,0.513,10:40
4,9:34,MIN,Naz Reid,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,84,0.215,0.296,9:37
4,9:34,MIN,Naz Reid,Technical Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,84,0.253,0.215,9:34
4,9:14,SAC,Davion Mitchell,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,86,0.255,0.246,9:34
4,9:00,MIN,Jaden McDaniels,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,81,86,0.142,0.202,9:02
4,8:07,SAC,Davion Mitchell,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,84,88,0.292,0.279,8:15
4,6:42,MIN,Kyle Anderson,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,88,90,0.238,0.322,6:58
4,4:50,SAC,Domantas Sabonis,Offensive Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,92,93,0.439,0.366,5:02
4,3:57,SAC,Domantas Sabonis,Technical Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,92,93,0.493,0.437,3:57
4,1:59,MIN,Anthony Edwards,Personal Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,98,95,0.562,0.694,2:12
4,1:35,SAC,Harrison Barnes,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,98,99,0.597,0.452,1:48
4,51.1,SAC,Domantas Sabonis,Loose Ball Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,99,103,0.308,0.176,51.1
5,2:59,MIN,Anthony Edwards,Loose Ball Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,106,109,0.222,0.225,2:59
5,2:48,MIN,Rudy Gobert,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,106,111,0.081,0.159,2:48
5,59.2,SAC,Malik Monk,Shooting Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,110,114,0.276,0.111,59.2
5,21.1,MIN,Jaden McDaniels,Personal Take Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,111,116,0.01,0.053,27.1
5,17.0,MIN,Jaden McDaniels,Personal Take Foul,Foul,Brian Forte,Kevin Scott,Nate Green,MIN,111,116,0.007,0.01,21.1
