Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:11,ATL,John Collins,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,8,6,0.704,0.705,9:20
1,8:46,MIA,Kyle Lowry,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,8,6,0.754,0.725,8:52
1,3:04,ATL,Onyeka Okongwu,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,25,15,0.819,0.845,3:16
1,1:15,MIA,Dewayne Dedmon,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,27,19,0.853,0.828,1:22
1,29.0,MIA,Jamal Cain,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,29,21,0.854,0.829,34.8
2,11:27,MIA,Dewayne Dedmon,Defensive 3-Seconds Technical,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,31,26,0.764,0.772,11:43
2,11:03,ATL,Frank Kaminsky,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,32,28,0.706,0.749,11:03
2,10:54,ATL,Jalen Johnson,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,32,28,0.687,0.725,10:59
2,6:49,ATL,Jalen Johnson,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,42,33,0.799,0.828,7:09
2,5:59,MIA,Tyler Herro,Loose Ball Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,44,37,0.809,0.808,5:59
2,4:03,MIA,Haywood Highsmith,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,50,43,0.809,0.808,4:09
2,2:42,MIA,Tyler Herro,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,52,45,0.84,0.81,2:49
2,2:01,ATL,De'Andre Hunter,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,56,45,0.841,0.867,2:19
2,27.6,MIA,Max Strus,Loose Ball Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,58,51,0.842,0.814,27.6
3,11:23,MIA,Caleb Martin,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,60,53,0.845,0.817,11:40
3,10:10,MIA,Kyle Lowry,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,62,57,0.762,0.764,10:22
3,9:28,ATL,John Collins,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,62,57,0.685,0.733,9:32
3,8:54,MIA,Bam Adebayo,Offensive Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,64,59,0.764,0.734,9:13
3,8:47,ATL,Trae Young,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,64,59,0.685,0.734,8:49
3,7:04,MIA,Bam Adebayo,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,66,69,0.477,0.479,7:22
3,6:49,ATL,John Collins,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,66,69,0.377,0.432,6:55
3,6:35,MIA,Kyle Lowry,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,66,71,0.453,0.394,6:49
3,6:04,MIA,Caleb Martin,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,68,73,0.449,0.388,6:10
3,4:23,MIA,Max Strus,Loose Ball Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,72,77,0.437,0.373,4:23
3,2:18,ATL,AJ Griffin,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,76,81,0.247,0.308,2:25
3,1:06,MIA,Haywood Highsmith,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,79,83,0.457,0.386,1:11
4,9:25,ATL,Frank Kaminsky,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,86,91,0.202,0.295,9:25
4,3:27,MIA,Tyler Herro,Shooting Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,95,104,0.061,0.027,3:27
4,3:27,MIA,Tyler Herro,Technical Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,95,104,0.06,0.061,3:27
4,2:07,ATL,De'Andre Hunter,Personal Foul,Foul,Jacyn Goble,Marc Davis,Brent Haskill,ATL,98,106,0.022,0.025,2:20
