Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:43,GS,Kevon Looney,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,0,0,0.66,0.661,12:00
1,10:59,LAL,Patrick Beverley,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,0,2,0.666,0.632,11:09
1,9:18,LAL,Patrick Beverley,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,4,2,0.73,0.695,9:18
1,8:29,LAL,LeBron James,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,5,4,0.723,0.692,8:34
1,6:49,GS,Jordan Poole,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,11,8,0.693,0.731,6:49
1,6:15,GS,Draymond Green,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,14,9,0.719,0.752,6:27
1,5:24,GS,James Wiseman,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,19,12,0.774,0.807,5:24
1,4:09,GS,Jordan Poole,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,22,16,0.737,0.768,4:12
1,3:28,GS,Stephen Curry,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,22,21,0.636,0.681,3:28
1,2:42,LAL,Juan Toscano-Anderson,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,22,22,0.69,0.652,2:42
1,1:21,LAL,Wenyen Gabriel,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,22,22,0.687,0.646,1:21
1,1:00,LAL,Wenyen Gabriel,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,23,22,0.707,0.677,1:02
1,26.2,LAL,Kendrick Nunn,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,23,22,0.706,0.676,47.0
2,10:35,GS,Jonathan Kuminga,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,27,24,0.691,0.69,10:43
2,9:29,GS,Jonathan Kuminga,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,29,26,0.689,0.687,9:29
2,8:18,GS,Donte DiVincenzo,Offensive Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,34,29,0.737,0.76,8:32
2,6:38,LAL,LeBron James,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,39,33,0.814,0.784,6:45
2,5:46,LAL,Patrick Beverley,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,41,33,0.824,0.824,5:46
2,4:39,LAL,Russell Westbrook,Away from Play Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,43,37,0.781,0.78,4:40
2,4:16,GS,Klay Thompson,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,46,37,0.825,0.823,4:16
2,4:03,LAL,Austin Reaves,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,48,37,0.89,0.862,4:03
2,1:48,GS,Andrew Wiggins,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,53,44,0.813,0.848,1:48
2,1:39,LAL,Matt Ryan,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,53,45,0.857,0.825,1:48
2,1:20,GS,Andrew Wiggins,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,55,45,0.819,0.848,1:39
2,44.4,GS,Klay Thompson,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,57,48,0.814,0.849,44.4
2,1.1,GS,Andrew Wiggins,Loose Ball Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,59,50,0.798,0.832,1.1
3,11:48,LAL,Patrick Beverley,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,59,52,0.809,0.794,12:00
3,10:25,GS,Kevon Looney,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,66,58,0.791,0.81,10:38
3,9:20,LAL,Anthony Davis,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,68,60,0.867,0.837,9:23
3,7:49,LAL,Kendrick Nunn,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,72,62,0.906,0.882,7:54
3,3:10,GS,JaMychal Green,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,89,64,0.997,0.997,3:33
3,1:33,GS,James Wiseman,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,91,64,0.998,0.999,1:49
4,6:35,LAL,Anthony Davis,Offensive Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,100,83,0.997,0.995,6:50
4,6:17,GS,Donte DiVincenzo,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,100,83,0.991,0.997,6:35
4,5:58,GS,Andrew Wiggins,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,100,85,0.99,0.991,5:59
4,3:14,LAL,Patrick Beverley,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,114,98,0.999,0.999,3:15
4,2:59,GS,Andrew Wiggins,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,115,98,0.998,0.999,3:14
4,1:42,GS,Ryan Rollins,Shooting Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,121,104,0.999,0.999,1:52
4,59.1,LAL,Matt Ryan,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,123,104,0.999,0.999,59.4
4,45.1,GS,Ryan Rollins,Personal Foul,Foul,Rodney Mott,Tony Brothers,Scott Twardoski,GS,123,104,0.999,0.999,48.4
