Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:32,NO,CJ McCollum,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,3,0,0.629,0.663,10:57
1,10:04,LAC,Ivica Zubac,Personal Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,3,2,0.638,0.639,10:07
1,9:50,NO,Jonas Valanciunas,Loose Ball Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,3,2,0.617,0.615,9:50
1,9:16,LAC,Nicolas Batum,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,3,4,0.625,0.59,9:38
1,5:14,NO,Trey Murphy III,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,11,18,0.351,0.388,5:28
1,3:06,NO,Herbert Jones,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,17,24,0.339,0.378,3:06
1,2:32,LAC,Nicolas Batum,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,17,26,0.374,0.348,2:32
1,1:13,LAC,Robert Covington,Personal Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,19,29,0.36,0.318,1:24
1,26.1,NO,Josh Richardson,Loose Ball Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,19,29,0.251,0.285,26.1
2,11:29,LAC,Terance Mann,Loose Ball Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,21,31,0.306,0.305,11:29
2,10:46,LAC,Mason Plumlee,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,26,33,0.408,0.357,10:46
2,10:14,LAC,Russell Westbrook,Loose Ball Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,27,33,0.413,0.413,10:15
2,9:39,LAC,Bones Hyland,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,29,33,0.492,0.437,9:39
2,9:29,NO,Naji Marshall,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,30,33,0.423,0.468,9:39
2,9:12,LAC,Norman Powell,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,30,35,0.484,0.439,9:29
2,7:51,LAC,Robert Covington,Personal Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,34,40,0.449,0.404,8:02
2,7:31,LAC,Norman Powell,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,35,40,0.478,0.431,7:35
2,5:37,LAC,Ivica Zubac,Personal Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,36,44,0.376,0.329,5:50
2,5:30,LAC,Norman Powell,Offensive Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,38,44,0.391,0.361,5:37
2,5:01,NO,Herbert Jones,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,38,46,0.276,0.325,5:01
2,3:37,LAC,Ivica Zubac,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,42,49,0.398,0.35,3:51
2,3:04,LAC,Mason Plumlee,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,45,51,0.403,0.346,3:04
2,2:42,NO,Brandon Ingram,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,46,51,0.327,0.377,3:04
2,45.1,LAC,Russell Westbrook,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,53,54,0.589,0.538,49.1
3,9:35,NO,Herbert Jones,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,64,66,0.427,0.491,9:35
3,8:06,NO,Trey Murphy III,Shooting Foul,Foul,Pat Fraher,Tyler Ford,Evan Scott,NO,68,69,0.43,0.488,8:20
