Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:26,IND,Isaiah Jackson,Personal Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,2,4,0.225,0.225,10:35
1,9:11,MEM,Jaren Jackson Jr.,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,5,8,0.257,0.228,9:18
1,8:45,MEM,Steven Adams,Transition Take Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,7,8,0.269,0.269,8:45
1,8:30,IND,Aaron Nesmith,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,8,8,0.241,0.27,8:33
1,8:18,MEM,Ja Morant,Personal Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,8,10,0.251,0.251,8:30
1,7:18,MEM,Jaren Jackson Jr.,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,10,14,0.245,0.216,7:31
1,7:04,IND,Andrew Nembhard,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,11,14,0.192,0.216,7:18
1,5:51,IND,Jalen Smith,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,13,16,0.195,0.22,6:04
1,5:11,IND,Jalen Smith,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,13,21,0.122,0.141,5:18
1,4:15,MEM,Steven Adams,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,17,25,0.182,0.158,4:26
1,36.2,IND,T.J. McConnell,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,26,32,0.152,0.179,41.1
1,29.1,MEM,Desmond Bane,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,26,34,0.188,0.164,36.2
2,10:28,MEM,Desmond Bane,Personal Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,36,38,0.287,0.287,10:28
2,9:57,MEM,Jake LaRavia,Shooting Foul,Foul,Eric Lewis,Andy Nagy,Natalie Sago,IND,38,38,0.382,0.341,10:04
