Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:53,SA,Jeremy Sochan,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,5,2,0.889,0.873,10:00
1,9:11,NY,Mitchell Robinson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,8,2,0.876,0.893,9:33
1,8:46,NY,Quentin Grimes,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,10,2,0.895,0.91,8:58
1,8:16,NY,Mitchell Robinson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,12,4,0.895,0.908,8:19
1,7:14,NY,Isaiah Hartenstein,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,16,6,0.911,0.924,7:16
1,6:24,SA,Romeo Langford,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,16,11,0.885,0.886,6:36
1,6:06,SA,Romeo Langford,Loose Ball Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,16,11,0.882,0.885,6:06
1,5:59,SA,Keldon Johnson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,16,11,0.899,0.882,6:06
1,3:23,SA,Zach Collins,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,24,20,0.881,0.863,3:26
1,2:28,SA,Zach Collins,Loose Ball Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,29,22,0.912,0.898,2:28
1,42.0,SA,Stanley Johnson,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,36,24,0.948,0.938,50.0
1,31.0,NY,Miles McBride,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,37,26,0.915,0.932,31.0
2,11:20,NY,Jericho Sims,Offensive Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,39,29,0.913,0.913,11:24
2,10:48,SA,Doug McDermott,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,39,31,0.908,0.902,11:03
2,9:08,NY,Mitchell Robinson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,41,36,0.829,0.858,9:08
2,7:42,SA,Zach Collins,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,41,42,0.734,0.736,7:53
2,6:13,SA,Stanley Johnson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,44,44,0.782,0.75,6:22
2,5:39,SA,Jeremy Sochan,Offensive Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,49,46,0.81,0.789,5:47
2,5:21,SA,Romeo Langford,Away from Play Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,49,46,0.838,0.787,5:21
2,3:39,NY,Jericho Sims,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,51,48,0.763,0.801,3:39
2,1:23,SA,Malaki Branham,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,57,55,0.786,0.745,1:23
3,9:55,NY,Julius Randle,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,67,59,0.854,0.886,9:55
3,8:16,NY,Jalen Brunson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,72,62,0.889,0.916,8:16
3,6:39,NY,Mitchell Robinson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,77,70,0.829,0.868,6:39
3,5:42,SA,Romeo Langford,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,79,73,0.877,0.848,6:04
3,5:11,SA,Keldon Johnson,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,79,75,0.793,0.795,5:12
3,4:31,SA,Josh Richardson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,81,77,0.833,0.793,4:32
3,3:36,NY,Isaiah Hartenstein,Loose Ball Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,82,79,0.668,0.725,3:36
3,3:30,SA,Malaki Branham,Loose Ball Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,82,79,0.805,0.668,3:36
4,11:13,SA,Stanley Johnson,Offensive Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,96,89,0.884,0.855,11:19
4,10:05,SA,Josh Richardson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,98,91,0.925,0.888,10:07
4,9:26,NY,Evan Fournier,Loose Ball Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,100,93,0.857,0.866,9:27
4,7:55,NY,Isaiah Hartenstein,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,104,98,0.759,0.832,8:09
4,7:40,SA,Jeremy Sochan,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,104,99,0.889,0.829,7:53
4,7:21,NY,Mitchell Robinson,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,105,99,0.758,0.834,7:40
4,5:59,NY,Julius Randle,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,105,102,0.59,0.7,6:00
4,5:51,NY,Immanuel Quickley,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,105,102,0.59,0.687,5:59
4,4:21,NY,Quentin Grimes,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,107,107,0.361,0.47,4:23
4,1:33,NY,Jericho Sims,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,114,111,0.572,0.714,1:55
4,48.1,SA,Jeremy Sochan,Personal Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,116,112,0.952,0.87,56.0
4,29.1,NY,Julius Randle,Shooting Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,116,112,0.717,0.838,42.1
4,4.0,SA,Jeremy Sochan,Personal Take Foul,Foul,Josh Tiven,Scott Wall,Scott Twardoski,NY,116,114,0.975,0.909,5.1
