Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:31,OKC,Jaylin Williams,Offensive Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,2,0,0.696,0.676,11:45
1,10:13,CHA,Mason Plumlee,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,7,0,0.746,0.775,10:17
1,9:29,OKC,Jalen Williams,Personal Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,7,4,0.713,0.715,9:29
1,7:27,OKC,Jalen Williams,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,14,9,0.767,0.731,7:27
1,6:05,CHA,Mason Plumlee,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,19,12,0.741,0.771,6:18
1,4:44,OKC,Shai Gilgeous-Alexander,Personal Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,23,17,0.769,0.77,4:44
1,1:27,OKC,Aaron Wiggins,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,31,24,0.805,0.769,1:27
1,21.0,CHA,Gordon Hayward,Offensive Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,36,28,0.787,0.81,33.1
1,5.1,CHA,Jalen McDaniels,Personal Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,36,28,0.756,0.787,21.0
2,10:51,OKC,Josh Giddey,Personal Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,36,32,0.723,0.724,10:59
2,10:06,OKC,Eugene Omoruyi,Personal Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,39,35,0.721,0.723,10:25
2,9:16,OKC,Eugene Omoruyi,Offensive Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,41,37,0.721,0.694,9:18
2,7:33,CHA,Jalen McDaniels,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,45,37,0.755,0.789,7:52
2,6:36,OKC,Luguentz Dort,Shooting Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,45,39,0.8,0.767,6:49
2,6:08,OKC,Jaylin Williams,Offensive Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,47,39,0.812,0.79,6:12
2,5:27,CHA,Kelly Oubre Jr.,Offensive Foul,Foul,John Goble,Brian Forte,Brandon Schwab,CHA,47,41,0.743,0.767,5:36
