Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:58,ATL,Bogdan Bogdanovic,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,4,4,0.566,0.525,9:11
1,4:47,ATL,John Collins,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,10,12,0.512,0.473,4:56
1,4:00,CHI,Derrick Jones Jr.,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,11,15,0.388,0.391,4:02
1,3:56,CHI,Patrick Williams,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,11,15,0.39,0.388,4:00
1,1:33,ATL,Jalen Johnson,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,16,17,0.541,0.5,1:41
1,32.1,CHI,Coby White,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,17,19,0.4,0.437,34.1
1,7.0,CHI,Alex Caruso,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,17,19,0.399,0.437,13.1
2,7:56,CHI,DeMar DeRozan,Loose Ball Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,27,27,0.495,0.494,7:56
2,6:35,CHI,Ayo Dosunmu,Loose Ball Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,31,29,0.56,0.558,6:35
2,4:38,ATL,John Collins,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,38,36,0.637,0.589,4:51
2,4:13,ATL,Bogdan Bogdanovic,Transition Take Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,40,36,0.654,0.654,4:13
2,3:08,ATL,John Collins,Offensive Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,42,38,0.656,0.622,3:25
3,9:51,ATL,Bogdan Bogdanovic,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,61,53,0.792,0.79,10:01
3,9:33,CHI,Ayo Dosunmu,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,61,53,0.764,0.764,9:36
3,9:17,CHI,Nikola Vucevic,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,61,55,0.679,0.737,9:17
3,7:26,CHI,Ayo Dosunmu,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,64,59,0.621,0.676,7:33
3,4:47,CHI,Derrick Jones Jr.,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,73,64,0.776,0.82,4:57
3,4:39,CHI,Coby White,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,73,64,0.777,0.776,4:47
3,4:18,CHI,Coby White,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,73,68,0.663,0.729,4:18
3,3:25,CHI,Derrick Jones Jr.,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,75,69,0.676,0.733,3:30
3,3:09,CHI,Zach LaVine,Transition Take Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,75,71,0.658,0.658,3:09
3,1:07,CHI,Patrick Williams,Offensive Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,77,76,0.527,0.48,1:15
3,51.1,ATL,Aaron Holiday,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,75,76,0.553,0.479,52.1
3,27.1,ATL,Jalen Johnson,Loose Ball Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,77,76,0.647,0.58,27.1
4,11:30,ATL,Clint Capela,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,78,78,0.547,0.528,11:35
4,10:04,ATL,Jalen Johnson,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,84,78,0.854,0.78,10:04
4,9:49,CHI,DeMar DeRozan,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,84,78,0.709,0.785,10:02
4,6:43,CHI,Ayo Dosunmu,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,91,86,0.76,0.77,6:57
4,6:06,ATL,Dejounte Murray,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,94,88,0.918,0.864,6:08
4,3:51,CHI,Zach LaVine,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,101,93,0.92,0.929,4:05
4,3:44,CHI,Ayo Dosunmu,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,101,93,0.869,0.92,3:51
4,3:06,CHI,Zach LaVine,Loose Ball Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,103,94,0.917,0.956,3:06
4,51.1,ATL,Trae Young,Shooting Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,108,100,0.997,0.986,1:08
4,26.1,ATL,Clint Capela,Personal Foul,Foul,Zach Zarba,Michael Smith,Jonathan Sterling,CHI,110,100,0.999,0.999,43.1
