Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:45,SA,Keldon Johnson,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,8,9,0.525,0.487,9:58
1,8:34,SA,Keldon Johnson,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,12,13,0.485,0.487,8:41
1,7:14,GS,Andrew Wiggins,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,12,16,0.381,0.383,7:24
1,6:08,GS,Klay Thompson,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,14,20,0.312,0.355,6:08
1,3:28,GS,Stephen Curry,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,21,30,0.222,0.255,3:37
1,45.0,SA,Charles Bassey,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,31,39,0.333,0.295,50.1
1,33.0,GS,Rodney McGruder,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,32,41,0.228,0.271,33.0
2,11:46,SA,Tre Jones,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,35,44,0.306,0.257,12:00
2,10:30,GS,Gary Payton II,Loose Ball Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,38,47,0.24,0.238,10:30
2,9:21,GS,Chris Paul,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,43,50,0.266,0.283,9:23
2,8:06,SA,Malaki Branham,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,45,53,0.323,0.282,8:10
2,7:14,SA,Keldon Johnson,Defensive 3-Seconds Technical,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,49,56,0.3,0.307,7:29
2,4:58,SA,Cedi Osman,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,50,61,0.233,0.175,5:05
2,4:37,SA,Zach Collins,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,54,61,0.32,0.27,4:37
2,4:26,GS,Dario Saric,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,55,61,0.257,0.298,4:37
2,4:09,GS,Andrew Wiggins,Loose Ball Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,55,62,0.23,0.266,4:09
2,2:42,SA,Devin Vassell,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,57,70,0.177,0.148,2:55
2,16.1,SA,Victor Wembanyama,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,61,70,0.266,0.225,22.1
2,2.1,GS,Gary Payton II,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,63,72,0.179,0.223,2.1
3,10:31,GS,Kevon Looney,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,67,75,0.179,0.217,10:41
3,9:17,GS,Klay Thompson,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,67,79,0.093,0.118,9:22
3,8:11,GS,Moses Moody,Loose Ball Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,67,83,0.055,0.054,8:11
3,7:11,SA,Jeremy Sochan,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,69,85,0.071,0.061,7:12
3,5:14,SA,Keldon Johnson,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,76,87,0.154,0.113,5:14
3,4:04,SA,Jeremy Sochan,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,79,87,0.205,0.207,4:06
3,1:13,SA,Cedi Osman,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,88,95,0.281,0.221,1:17
4,8:28,GS,Lester Quinones,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,95,104,0.062,0.106,8:28
4,6:17,GS,Brandin Podziemski,Personal Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,104,107,0.259,0.279,6:39
4,4:39,GS,Trayce Jackson-Davis,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,106,110,0.115,0.198,4:54
4,3:56,GS,Moses Moody,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,106,113,0.046,0.095,3:56
4,3:56,GS,Brandin Podziemski,Technical Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,106,113,0.046,0.046,3:56
4,2:28,SA,Sandro Mamukelashvili,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,109,117,0.079,0.042,2:43
4,42.0,SA,Blake Wesley,Shooting Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,111,119,0.028,0.012,42.0
4,29.1,GS,Cory Joseph,Loose Ball Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,111,119,0.001,0.005,38.0
4,13.0,GS,Cory Joseph,Personal Take Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,114,120,0.001,0.011,17.2
4,5.1,GS,Moses Moody,Personal Take Foul,Foul,Bill Kennedy,J.T. Orr,Brent Haskill,GS,117,120,0.015,0.078,10.0
