Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:00,CHI,Alex Caruso,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,2,0,0.715,0.681,11:00
1,10:15,ORL,Paolo Banchero,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,4,0,0.721,0.72,10:24
1,9:43,CHI,Nikola Vucevic,Defensive 3-Seconds Technical,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,4,2,0.693,0.7,10:01
1,8:40,ORL,Jalen Suggs,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,9,4,0.707,0.738,8:50
1,5:08,CHI,Andre Drummond,Loose Ball Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,15,12,0.711,0.713,5:08
1,4:59,CHI,Andre Drummond,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,15,12,0.71,0.711,5:08
1,4:04,ORL,Wendell Carter Jr.,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,17,14,0.685,0.687,4:21
1,2:11,ORL,Joe Ingles,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,22,16,0.719,0.752,2:31
1,1:47,ORL,Joe Ingles,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,22,19,0.664,0.705,1:47
2,11:35,ORL,Jonathan Isaac,Loose Ball Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,29,24,0.727,0.727,11:35
2,9:44,CHI,Andre Drummond,Offensive Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,31,27,0.728,0.701,9:52
2,9:03,CHI,Ayo Dosunmu,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,31,30,0.645,0.649,9:17
2,7:33,CHI,Dalen Terry,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,35,30,0.782,0.749,7:46
2,6:14,ORL,Jonathan Isaac,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,40,32,0.759,0.794,6:20
2,6:07,ORL,Cole Anthony,Offensive Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,40,34,0.747,0.77,6:14
2,3:59,ORL,Cole Anthony,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,44,36,0.797,0.796,4:14
2,3:32,CHI,Andre Drummond,Loose Ball Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,44,36,0.816,0.819,3:32
2,3:28,ORL,Markelle Fultz,Offensive Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,44,36,0.796,0.816,3:32
2,1:51,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,46,40,0.706,0.747,2:01
3,11:09,ORL,Franz Wagner,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,52,53,0.519,0.519,11:23
3,10:08,CHI,Alex Caruso,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,52,57,0.403,0.406,10:27
3,9:34,CHI,Ayo Dosunmu,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,52,59,0.382,0.402,9:57
3,7:49,CHI,Ayo Dosunmu,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,60,65,0.415,0.424,7:49
3,4:21,CHI,Ayo Dosunmu,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,65,75,0.229,0.183,4:43
3,3:11,CHI,Nikola Vucevic,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,68,79,0.184,0.142,3:21
3,1:16,CHI,Dalen Terry,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,74,83,0.23,0.178,1:22
3,1:03,CHI,DeMar DeRozan,Offensive Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,75,83,0.207,0.176,1:13
3,52.0,CHI,Alex Caruso,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,75,83,0.265,0.207,1:03
3,31.1,ORL,Jonathan Isaac,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,77,83,0.21,0.238,31.1
4,10:58,CHI,Dalen Terry,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,80,88,0.193,0.183,11:18
4,10:50,CHI,Ayo Dosunmu,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,80,88,0.257,0.193,10:58
4,10:35,ORL,Franz Wagner,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,81,88,0.128,0.187,10:50
4,9:19,CHI,Dalen Terry,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,83,89,0.341,0.249,9:25
4,7:49,ORL,Gary Harris,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,91,92,0.435,0.455,8:00
4,7:21,CHI,DeMar DeRozan,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,91,92,0.608,0.507,7:37
4,2:48,ORL,Jonathan Isaac,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,97,94,0.711,0.734,2:56
4,1:32,CHI,Nikola Vucevic,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,99,96,0.911,0.831,1:46
4,45.2,ORL,Goga Bitadze,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,101,100,0.48,0.708,45.2
5,4:12,ORL,Franz Wagner,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,103,101,0.609,0.614,4:19
5,3:56,CHI,Nikola Vucevic,Shooting Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,105,101,0.852,0.755,3:56
5,1:21,CHI,Coby White,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,109,106,0.917,0.831,1:38
5,16.0,CHI,DeMar DeRozan,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,111,108,0.965,0.88,38.1
5,6.1,CHI,Coby White,Personal Foul,Foul,Marat Kogut,Curtis Blair,Brett Nansel,ORL,112,108,0.993,0.976,6.2
