Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:04,ORL,Anthony Black,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,4,5,0.391,0.387,10:05
1,9:17,ORL,Paolo Banchero,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,6,7,0.358,0.39,9:32
1,9:04,LAL,Cam Reddish,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,6,9,0.387,0.367,9:04
1,8:03,ORL,Goga Bitadze,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,12,12,0.42,0.419,8:13
1,7:51,LAL,Cam Reddish,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,14,12,0.517,0.471,7:51
1,7:14,LAL,Christian Wood,Away from Play Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,14,12,0.496,0.499,7:14
1,5:15,ORL,Joe Ingles,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,20,18,0.437,0.476,5:18
1,5:04,LAL,Max Christie,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,22,20,0.523,0.477,5:04
1,3:32,LAL,Jaxson Hayes,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,31,20,0.742,0.718,3:41
1,1:19,ORL,Cole Anthony,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,39,23,0.806,0.835,1:19
1,17.1,LAL,Jaxson Hayes,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,39,25,0.822,0.801,27.1
2,10:56,ORL,Jonathan Isaac,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,39,28,0.703,0.743,10:58
2,10:17,LAL,Jaxson Hayes,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,39,32,0.707,0.667,10:27
2,9:43,ORL,Moritz Wagner,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,41,35,0.611,0.641,9:53
2,8:36,LAL,Anthony Davis,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,43,35,0.702,0.673,8:46
2,6:22,ORL,Joe Ingles,Defensive 3-Seconds Technical,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,49,39,0.746,0.738,6:33
2,6:22,ORL,Moritz Wagner,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,49,40,0.712,0.71,6:22
2,4:59,LAL,Cam Reddish,Defensive 3-Seconds Technical,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,51,42,0.74,0.747,5:15
2,4:11,LAL,Christian Wood,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,57,42,0.891,0.864,4:11
2,3:22,LAL,Anthony Davis,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,58,45,0.862,0.849,3:31
2,2:12,LAL,D'Angelo Russell,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,60,47,0.883,0.856,2:21
3,10:35,LAL,Anthony Davis,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,72,55,0.947,0.925,10:35
3,8:53,LAL,D'Angelo Russell,Loose Ball Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,77,57,0.97,0.972,8:53
3,8:41,LAL,Cam Reddish,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,77,57,0.98,0.97,8:53
3,8:28,ORL,Jalen Suggs,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,78,57,0.961,0.971,8:38
3,7:40,LAL,LeBron James,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,78,61,0.951,0.94,7:44
3,6:31,ORL,Goga Bitadze,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,80,65,0.909,0.934,6:31
3,5:17,LAL,Anthony Davis,Defensive 3-Seconds Technical,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,84,70,0.926,0.926,5:32
3,4:38,LAL,Max Christie,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,87,70,0.971,0.956,4:38
3,3:54,LAL,Cam Reddish,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,92,70,0.993,0.989,3:54
3,3:15,ORL,Anthony Black,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,93,72,0.987,0.986,3:20
3,1:24,ORL,Moritz Wagner,Defensive 3-Seconds Technical,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,99,74,0.998,0.997,1:35
3,52.1,ORL,Moritz Wagner,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,99,78,0.992,0.994,55.0
4,11:07,LAL,Christian Wood,Offensive Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,103,82,0.997,0.994,11:21
4,9:10,ORL,Franz Wagner,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,107,87,0.992,0.996,9:14
4,8:04,ORL,Jonathan Isaac,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,109,88,0.996,0.998,8:20
4,7:20,ORL,Moritz Wagner,Loose Ball Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,109,92,0.991,0.992,7:21
4,7:13,ORL,Joe Ingles,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,109,92,0.985,0.991,7:20
4,6:22,LAL,Anthony Davis,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,109,93,0.996,0.993,6:34
4,5:16,ORL,Moritz Wagner,Shooting Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,110,95,0.988,0.991,5:20
4,1:11,LAL,D'Moi Hodge,Personal Foul,Foul,Mark Lindsay,Michael Smith,Danielle Scott,ORL,118,99,0.999,0.999,1:25
