Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:02,SAC,Keegan Murray,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,0,2,0.498,0.46,11:24
1,10:42,TOR,Jakob Poeltl,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,2,2,0.449,0.487,11:02
1,10:18,TOR,Dennis Schroder,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,2,4,0.4,0.435,10:24
1,9:18,TOR,Dennis Schroder,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,4,8,0.386,0.385,9:25
1,7:59,TOR,Dennis Schroder,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,9,13,0.347,0.385,8:07
1,7:31,SAC,Domantas Sabonis,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,9,16,0.335,0.335,7:31
1,5:10,SAC,De'Aaron Fox,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,16,20,0.447,0.408,5:12
1,4:01,SAC,Trey Lyles,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,18,22,0.446,0.405,4:04
1,3:53,TOR,Gary Trent Jr.,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,20,22,0.392,0.433,4:01
1,2:44,TOR,Jalen McDaniels,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,25,28,0.383,0.43,2:44
1,2:07,SAC,Davion Mitchell,Loose Ball Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,25,32,0.364,0.325,2:20
1,34.0,SAC,Chris Duarte,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,30,35,0.413,0.375,49.2
1,3.1,SAC,JaVale McGee,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,32,35,0.471,0.427,26.1
2,10:13,SAC,Trey Lyles,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,39,37,0.617,0.575,10:15
2,9:49,TOR,Dennis Schroder,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,41,37,0.603,0.602,9:49
2,9:23,SAC,Davion Mitchell,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,41,39,0.617,0.574,9:28
2,8:58,SAC,JaVale McGee,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,42,39,0.646,0.603,9:06
2,8:02,TOR,Pascal Siakam,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,47,42,0.634,0.635,8:12
2,7:07,SAC,Keegan Murray,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,49,44,0.706,0.665,7:20
2,3:36,TOR,Pascal Siakam,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,56,50,0.672,0.673,3:46
2,2:37,TOR,Thaddeus Young,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,58,52,0.653,0.707,2:37
2,49.1,SAC,Domantas Sabonis,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,66,55,0.859,0.818,49.1
3,11:33,SAC,Chris Duarte,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,71,55,0.939,0.918,11:33
3,10:14,TOR,Dennis Schroder,Loose Ball Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,73,55,0.946,0.948,10:14
3,9:35,SAC,Chris Duarte,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,73,57,0.953,0.939,9:41
3,8:59,TOR,Jakob Poeltl,Offensive Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,76,57,0.96,0.968,9:02
3,7:40,TOR,Jakob Poeltl,Offensive Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,80,57,0.986,0.989,7:54
3,7:07,SAC,Trey Lyles,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,80,57,0.993,0.99,7:11
3,6:44,SAC,Chris Duarte,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,81,57,0.995,0.992,6:58
3,6:16,TOR,Chris Boucher,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,83,57,0.992,0.994,6:18
3,5:17,TOR,Gary Trent Jr.,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,83,57,0.993,0.995,5:20
3,5:03,TOR,Gary Trent Jr.,Loose Ball Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,83,59,0.989,0.992,5:03
3,3:56,TOR,Thaddeus Young,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,86,62,0.991,0.994,4:05
3,41.0,TOR,Gary Trent Jr.,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,95,73,0.992,0.994,49.1
4,11:03,TOR,Mouhamadou Gueye,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,95,74,0.992,0.995,11:08
4,10:54,SAC,Alex Len,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,95,75,0.996,0.995,11:03
4,10:34,TOR,Gradey Dick,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,98,75,0.998,0.998,10:44
4,7:58,TOR,Markquis Nowell,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,102,77,0.999,0.999,8:06
4,6:57,SAC,Jalen Slawson,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,102,80,0.999,0.999,6:57
4,5:05,SAC,Jalen Slawson,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,102,84,0.999,0.998,5:06
4,4:22,TOR,Gradey Dick,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,103,84,0.998,0.999,4:28
4,4:00,SAC,Jalen Slawson,Loose Ball Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,103,86,0.999,0.999,4:22
4,3:56,TOR,Mouhamadou Gueye,Offensive Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,103,86,0.999,0.999,4:00
4,3:20,SAC,Jalen Slawson,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,105,89,0.999,0.998,3:20
4,2:12,SAC,Jeremy Lamb,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,106,91,0.999,0.999,2:31
4,1:23,SAC,Jeremy Lamb,Personal Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,108,94,0.999,0.999,1:36
4,1:17,TOR,Garrett Temple,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,109,94,0.999,0.999,1:23
4,15.0,TOR,Garrett Temple,Shooting Foul,Foul,Mark Lindsay,Aaron Smith,Danielle Scott,TOR,112,97,0.999,0.999,20.1
