Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:22,DEN,Jamal Murray,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,2,2,0.189,0.165,11:22
1,9:50,DEN,DEN,Technical Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,9,4,0.293,0.253,9:57
1,9:43,DEN,Michael Porter Jr.,Offensive Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,10,4,0.299,0.298,9:50
1,7:03,WSH,Kyle Kuzma,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,12,9,0.209,0.236,7:06
1,6:15,WSH,Daniel Gafford,Offensive Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,12,13,0.172,0.187,6:24
1,4:47,WSH,Jordan Poole,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,14,17,0.149,0.148,4:51
1,3:21,WSH,Marvin Bagley III,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,18,23,0.109,0.124,3:40
1,2:57,DEN,Nikola Jokic,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,18,25,0.125,0.115,2:57
1,2:20,WSH,Jordan Poole,Transition Take Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,20,25,0.13,0.129,2:21
1,1:40,DEN,Christian Braun,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,20,26,0.153,0.131,1:48
2,11:03,DEN,Zeke Nnaji,Offensive Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,29,33,0.169,0.152,11:13
2,10:40,DEN,Michael Porter Jr.,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,29,33,0.199,0.169,11:03
2,9:32,DEN,Zeke Nnaji,Offensive Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,33,37,0.176,0.157,9:40
2,9:15,DEN,Zeke Nnaji,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,33,37,0.205,0.176,9:32
2,5:30,WSH,Daniel Gafford,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,45,48,0.177,0.214,5:30
2,4:43,DEN,Nikola Jokic,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,45,49,0.195,0.196,4:43
2,2:52,DEN,Reggie Jackson,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,48,53,0.214,0.18,3:03
2,1:53,WSH,Bilal Coulibaly,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,49,55,0.121,0.145,2:03
2,13.0,WSH,Jordan Poole,Loose Ball Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,49,61,0.051,0.065,13.0
3,9:01,DEN,Jamal Murray,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,56,70,0.059,0.052,9:09
3,8:44,WSH,Daniel Gafford,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,57,72,0.03,0.042,8:44
3,7:48,WSH,Kyle Kuzma,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,59,72,0.038,0.049,7:56
3,6:28,WSH,Deni Avdija,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,63,74,0.061,0.082,6:28
3,4:59,WSH,Jordan Poole,Loose Ball Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,65,77,0.041,0.055,4:59
3,4:55,WSH,Kyle Kuzma,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,65,77,0.04,0.041,4:59
3,3:33,WSH,Kyle Kuzma,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,69,83,0.027,0.041,3:33
3,2:53,WSH,Marvin Bagley III,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,71,83,0.035,0.051,3:18
3,1:16,DEN,Kentavious Caldwell-Pope,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,73,89,0.031,0.022,1:28
3,17.1,DEN,Christian Braun,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,76,89,0.06,0.041,23.1
4,10:13,WSH,Marvin Bagley III,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,78,91,0.018,0.033,10:13
4,9:11,WSH,Landry Shamet,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,80,93,0.018,0.02,9:14
4,8:25,DEN,Christian Braun,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,82,96,0.018,0.018,8:48
4,7:51,DEN,DeAndre Jordan,Offensive Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,84,96,0.032,0.022,8:00
4,7:12,WSH,Delon Wright,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,86,96,0.027,0.037,7:12
4,6:39,WSH,Daniel Gafford,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,88,97,0.027,0.047,6:39
4,5:45,DEN,Kentavious Caldwell-Pope,Shooting Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,88,99,0.051,0.029,6:05
4,5:35,WSH,Bilal Coulibaly,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,90,99,0.023,0.04,5:45
4,2:15,WSH,Daniel Gafford,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,100,109,0.004,0.013,2:37
4,30.0,WSH,Kyle Kuzma,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,102,111,0.001,0.001,38.1
4,10.0,WSH,Landry Shamet,Personal Foul,Foul,Gediminas Petraitis,Tyler Ford,Brandon Schwab,WSH,104,111,0.001,0.002,12.1
