Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:59,HOU,Cam Whitmore,Personal Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,9,0,0.73,0.731,9:59
1,9:46,HOU,Alperen Sengun,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,11,0,0.785,0.747,9:46
1,9:11,SA,Jeremy Sochan,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,14,0,0.78,0.81,9:22
1,8:46,SA,Keldon Johnson,Personal Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,14,1,0.792,0.791,8:50
1,8:24,HOU,Alperen Sengun,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,16,1,0.855,0.829,8:24
1,7:55,HOU,Jae'Sean Tate,Personal Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,17,1,0.881,0.861,8:03
1,7:13,SA,Victor Wembanyama,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,17,1,0.821,0.846,7:15
1,4:02,SA,Tre Jones,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,20,9,0.73,0.763,4:05
1,3:46,HOU,Alperen Sengun,Personal Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,20,11,0.775,0.744,4:02
1,2:47,HOU,Aaron Holiday,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,21,13,0.758,0.723,2:51
1,2:29,HOU,Jock Landale,Offensive Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,24,13,0.79,0.768,2:41
1,2:09,HOU,Jock Landale,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,24,13,0.804,0.79,2:29
1,1:44,HOU,Amen Thompson,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,26,13,0.856,0.828,1:50
1,1:04,HOU,Jock Landale,Offensive Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,30,13,0.895,0.879,1:13
2,9:47,HOU,Amen Thompson,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,35,18,0.923,0.908,9:50
1,16.1,HOU,Amen Thompson,Personal Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,30,13,0.916,0.923,9:47
2,9:31,SA,Cedi Osman,Shooting Foul,Foul,Rodney Mott,Tyler Mirkovich,John Butler,SA,37,18,0.899,0.923,9:47
