Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:16,OKC,Luguentz Dort,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,10,6,0.615,0.613,9:24
1,5:46,OKC,Jalen Williams,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,16,17,0.484,0.482,5:50
1,3:50,LAC,Mason Plumlee,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,19,25,0.414,0.374,3:58
1,2:57,LAC,Norman Powell,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,24,25,0.551,0.511,3:04
1,44.2,OKC,Isaiah Joe,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,32,32,0.484,0.535,44.2
1,2.1,LAC,Russell Westbrook,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,34,33,0.605,0.563,5.1
2,8:39,LAC,Paul George,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,40,35,0.718,0.68,8:43
2,8:13,OKC,Aaron Wiggins,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,41,35,0.637,0.706,8:19
2,6:48,OKC,Luguentz Dort,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,44,42,0.567,0.565,6:58
2,6:09,LAC,Ivica Zubac,Offensive Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,46,45,0.564,0.534,6:21
2,5:59,LAC,James Harden,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,46,45,0.564,0.564,6:09
2,4:33,LAC,Ivica Zubac,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,50,48,0.641,0.597,4:48
2,3:06,OKC,Isaiah Joe,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,54,53,0.482,0.533,3:25
3,10:35,LAC,James Harden,Offensive Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,63,63,0.534,0.492,10:43
3,9:56,OKC,Chet Holmgren,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,66,63,0.604,0.605,10:13
3,9:21,OKC,Jalen Williams,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,68,65,0.604,0.605,9:29
3,9:14,OKC,Jalen Williams,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,68,65,0.55,0.604,9:21
3,7:55,LAC,Ivica Zubac,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,70,70,0.59,0.536,8:13
3,7:14,OKC,Chet Holmgren,Offensive Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,74,72,0.57,0.611,7:26
3,5:03,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,81,74,0.709,0.762,5:04
3,4:29,OKC,Kenrich Williams,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,83,75,0.748,0.795,4:42
3,3:26,LAC,Kawhi Leonard,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,85,79,0.797,0.737,3:26
4,10:39,LAC,Russell Westbrook,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,100,84,0.987,0.984,10:51
4,10:09,LAC,Ivica Zubac,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,102,84,0.995,0.99,10:09
4,8:36,LAC,Paul George,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,105,87,0.997,0.994,8:36
4,7:40,OKC,Luguentz Dort,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,106,90,0.983,0.991,7:52
4,7:05,OKC,Chet Holmgren,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,109,92,0.994,0.994,7:29
4,3:40,OKC,Chet Holmgren,Loose Ball Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,115,99,0.998,0.999,3:40
4,2:02,LAC,Amir Coffey,Shooting Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,120,105,0.999,0.999,2:24
4,1:13,OKC,Cason Wallace,Personal Foul,Foul,Derrick Collins,Jacyn Goble,David Guthrie,OKC,125,107,0.999,0.999,1:20
