Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:47,HOU,Alperen Sengun,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,9,12,0.675,0.677,9:02
1,3:12,HOU,Jeff Green,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,20,22,0.703,0.669,3:17
1,45.1,NO,Larry Nance Jr.,Offensive Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,28,27,0.704,0.728,1:00
2,10:29,NO,Jordan Hawkins,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,34,34,0.649,0.695,10:29
2,10:20,HOU,Fred VanVleet,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,36,35,0.735,0.693,10:20
2,9:31,HOU,Dillon Brooks,Loose Ball Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,39,38,0.713,0.715,9:31
2,9:23,HOU,Fred VanVleet,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,39,38,0.748,0.713,9:31
2,7:56,NO,Naji Marshall,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,43,38,0.744,0.801,8:33
2,6:16,NO,Herbert Jones,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,45,42,0.689,0.726,6:19
2,6:02,HOU,Alperen Sengun,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,45,43,0.763,0.729,6:16
2,4:52,HOU,Jabari Smith Jr.,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,51,45,0.83,0.793,4:52
2,1:17,HOU,Alperen Sengun,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,61,50,0.922,0.901,1:39
2,30.0,NO,Herbert Jones,Loose Ball Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,63,50,0.894,0.915,30.0
3,11:33,NO,CJ McCollum,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,63,50,0.897,0.92,11:34
3,11:14,NO,Jonas Valanciunas,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,65,51,0.911,0.928,11:22
3,11:04,HOU,Dillon Brooks,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,67,53,0.947,0.93,11:04
3,9:46,HOU,Fred VanVleet,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,73,53,0.987,0.983,9:50
3,9:39,NO,Herbert Jones,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,74,53,0.982,0.982,9:46
3,9:34,NO,Trey Murphy III,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,74,53,0.975,0.982,9:39
3,7:06,NO,Jonas Valanciunas,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,81,62,0.97,0.978,7:14
3,6:01,NO,Trey Murphy III,Loose Ball Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,85,64,0.982,0.988,6:01
3,5:43,HOU,Jalen Green,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,87,65,0.993,0.991,5:43
3,5:33,NO,Jordan Hawkins,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,88,65,0.989,0.993,5:43
3,4:58,NO,Jonas Valanciunas,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,90,65,0.994,0.996,5:18
3,3:03,NO,Zion Williamson,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,96,71,0.996,0.997,3:03
3,2:53,HOU,Dillon Brooks,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,96,72,0.998,0.997,3:03
3,2:31,NO,Larry Nance Jr.,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,96,72,0.995,0.997,2:39
3,1:17,NO,Jordan Hawkins,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,101,74,0.998,0.999,1:27
3,1:16,NO,Larry Nance Jr.,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,101,75,0.998,0.999,1:16
4,11:16,HOU,Amen Thompson,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,104,79,0.999,0.999,11:18
4,10:29,NO,Naji Marshall,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,106,81,0.998,0.999,10:37
4,9:53,NO,Herbert Jones,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,108,82,0.999,0.999,9:56
4,9:46,HOU,Jock Landale,Loose Ball Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,108,82,0.999,0.999,9:46
4,6:42,NO,Jose Alvarado,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,113,92,0.999,0.999,6:42
4,6:42,NO,Jonas Valanciunas,Double Technical Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,113,92,0.999,0.999,6:42
4,5:17,HOU,Jae'Sean Tate,Personal Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,113,96,0.998,0.998,5:27
4,4:48,HOU,Jae'Sean Tate,Offensive Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,113,96,0.998,0.998,4:53
4,3:46,HOU,Reggie Bullock Jr.,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,113,98,0.999,0.998,3:51
4,2:06,NO,Trey Murphy III,Transition Take Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,121,100,0.999,0.999,2:11
4,1:20,HOU,Cam Whitmore,Shooting Foul,Foul,Bill Kennedy,Phenizee Ransom,Matt Myers,NO,124,102,0.999,0.999,1:23
