Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:09,GS,Dario Saric,Loose Ball Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,5,2,0.558,0.559,10:09
1,10:00,OKC,Shai Gilgeous-Alexander,Offensive Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,5,2,0.586,0.559,10:00
1,7:58,GS,Andrew Wiggins,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,10,9,0.491,0.536,7:58
1,6:04,GS,Brandin Podziemski,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,13,15,0.39,0.431,6:14
1,5:33,OKC,Vasilije Micic,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,15,17,0.478,0.43,5:33
1,5:05,OKC,Vasilije Micic,Defensive 3-Seconds Technical,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,16,19,0.423,0.43,5:15
1,4:31,OKC,Vasilije Micic,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,17,22,0.376,0.376,4:50
1,4:17,GS,Brandin Podziemski,Away from Play Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,17,24,0.266,0.325,4:17
1,3:16,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,19,27,0.319,0.3,3:16
1,2:58,GS,Kevon Looney,Offensive Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,20,27,0.295,0.323,3:04
1,1:26,OKC,Luguentz Dort,Loose Ball Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,22,34,0.237,0.205,1:26
1,1:16,OKC,Chet Holmgren,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,22,34,0.22,0.205,1:16
1,24.0,GS,Gary Payton II,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,24,36,0.155,0.166,34.2
2,11:06,OKC,Chet Holmgren,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,28,39,0.233,0.216,11:06
2,8:59,GS,Klay Thompson,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,33,45,0.17,0.169,9:19
2,8:10,GS,Chris Paul,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,35,50,0.094,0.115,8:11
2,6:05,GS,Brandin Podziemski,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,38,54,0.075,0.094,6:19
2,5:45,GS,Dario Saric,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,38,55,0.064,0.079,5:45
2,5:23,OKC,Jalen Williams,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,40,57,0.102,0.079,5:23
2,2:16,OKC,Luguentz Dort,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,50,65,0.107,0.109,2:26
2,1:55,OKC,Shai Gilgeous-Alexander,Offensive Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,50,65,0.107,0.092,2:05
2,1:29,GS,Andrew Wiggins,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,52,65,0.097,0.12,1:39
2,10.0,OKC,Isaiah Joe,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,57,67,0.237,0.199,17.1
3,11:47,OKC,Jalen Williams,Loose Ball Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,60,67,0.279,0.276,11:47
3,11:30,GS,Dario Saric,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,60,67,0.207,0.245,11:40
3,9:21,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,64,72,0.285,0.238,9:23
3,8:54,OKC,Kenrich Williams,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,66,72,0.349,0.299,8:59
3,3:11,GS,Kevon Looney,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,82,84,0.389,0.389,3:32
3,2:46,OKC,Cason Wallace,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,82,84,0.499,0.431,3:00
3,1:40,GS,Brandin Podziemski,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,83,90,0.142,0.185,1:45
4,10:41,OKC,Jalen Williams,Loose Ball Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,88,99,0.086,0.079,10:41
4,10:05,OKC,Vasilije Micic,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,91,102,0.123,0.078,10:11
4,9:22,GS,Kevon Looney,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,93,102,0.09,0.097,9:31
4,7:31,GS,Moses Moody,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,95,108,0.011,0.021,7:40
4,4:51,OKC,Josh Giddey,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,100,118,0.001,0.001,4:58
4,4:33,GS,Dario Saric,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,100,118,0.001,0.001,4:37
4,4:16,OKC,Kenrich Williams,Personal Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,100,120,0.001,0.001,4:16
4,3:52,OKC,Kenrich Williams,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,100,120,0.001,0.001,4:16
4,3:02,GS,Brandin Podziemski,Loose Ball Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,105,122,0.001,0.001,3:02
4,1:32,GS,Lester Quinones,Shooting Foul,Foul,Derek Richardson,Josh Tiven,Natalie Sago,GS,107,124,0.001,0.001,1:47
