Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:29,IND,Bruce Brown,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,7,5,0.406,0.369,9:31
1,9:16,WSH,Jordan Poole,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,9,7,0.33,0.37,9:16
1,5:11,IND,Buddy Hield,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,15,17,0.328,0.292,5:28
1,4:36,WSH,Daniel Gafford,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,18,17,0.307,0.34,4:54
1,3:24,IND,Isaiah Jackson,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,22,23,0.322,0.324,3:28
1,2:12,IND,Aaron Nesmith,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,22,27,0.268,0.235,2:27
1,1:54,IND,Isaiah Jackson,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,22,27,0.269,0.236,1:55
1,1:38,IND,Bennedict Mathurin,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,24,29,0.27,0.236,1:44
2,11:19,IND,Bennedict Mathurin,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,32,40,0.182,0.182,11:33
2,11:11,IND,Ben Sheppard,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,32,40,0.21,0.182,11:19
2,9:18,WSH,Corey Kispert,Offensive Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,37,40,0.269,0.293,9:35
2,8:33,IND,Aaron Nesmith,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,40,40,0.375,0.345,8:50
2,7:21,IND,Obi Toppin,Offensive Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,45,40,0.537,0.502,7:39
2,5:05,WSH,Kyle Kuzma,Loose Ball Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,54,44,0.68,0.677,5:05
2,3:06,IND,Tyrese Haliburton,Loose Ball Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,57,48,0.741,0.698,3:06
2,1:18,IND,Aaron Nesmith,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,64,53,0.813,0.771,1:27
2,1:03,IND,Isaiah Jackson,Offensive Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,65,53,0.801,0.77,1:18
2,8.0,IND,Tyrese Haliburton,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,67,55,0.846,0.81,12.1
2,2.2,WSH,Corey Kispert,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,69,55,0.797,0.832,6.0
3,11:14,IND,Bruce Brown,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,72,57,0.882,0.887,11:14
3,10:26,IND,Bruce Brown,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,76,62,0.87,0.871,10:36
3,9:58,IND,Obi Toppin,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,76,62,0.901,0.875,10:04
3,9:41,IND,Myles Turner,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,78,62,0.933,0.911,9:43
3,9:10,WSH,Tyus Jones,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,81,62,0.941,0.941,9:21
3,8:50,IND,Bruce Brown,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,81,65,0.938,0.916,9:01
3,8:19,WSH,Daniel Gafford,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,83,67,0.874,0.903,8:20
3,6:58,WSH,Kyle Kuzma,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,89,73,0.902,0.932,6:58
3,5:53,IND,Isaiah Jackson,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,89,76,0.917,0.89,5:55
3,5:44,WSH,Daniel Gafford,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,91,76,0.88,0.908,5:53
3,2:29,WSH,Bilal Coulibaly,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,101,80,0.979,0.987,2:34
3,1:21,IND,Aaron Nesmith,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,105,84,0.994,0.99,1:21
4,11:39,WSH,Mike Muscala,Shooting Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,108,87,0.988,0.994,0.0
4,10:56,WSH,Bilal Coulibaly,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,111,89,0.995,0.995,11:02
4,10:02,WSH,Jordan Poole,Personal Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,111,92,0.99,0.991,10:08
4,9:31,WSH,Jordan Poole,Loose Ball Foul,Foul,Courtney Kirkland,Tre Maddox,Jonathan Sterling,WSH,113,94,0.985,0.994,9:31
