Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:33,UTAH,Lauri Markkanen,Offensive Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,10,4,0.421,0.395,9:34
1,7:44,WSH,Jordan Poole,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,13,9,0.336,0.379,7:44
1,6:00,WSH,Daniel Gafford,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,17,17,0.242,0.272,6:14
1,5:40,UTAH,John Collins,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,17,18,0.29,0.274,5:40
1,4:31,UTAH,Walker Kessler,Loose Ball Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,18,22,0.217,0.218,4:31
1,2:22,WSH,Deni Avdija,Loose Ball Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,20,32,0.091,0.09,2:22
1,1:59,UTAH,Walker Kessler,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,20,34,0.096,0.08,2:13
1,32.0,UTAH,Jordan Clarkson,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,27,36,0.165,0.142,37.0
2,10:13,UTAH,Ochai Agbaji,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,33,38,0.247,0.215,10:18
2,8:49,UTAH,Walker Kessler,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,37,40,0.279,0.24,8:49
2,8:30,WSH,Bilal Coulibaly,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,38,40,0.23,0.263,8:49
2,6:56,WSH,Landry Shamet,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,40,47,0.162,0.161,7:05
2,1:54,WSH,Daniel Gafford,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,47,59,0.068,0.085,1:57
2,1:17,UTAH,Kelly Olynyk,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,49,61,0.109,0.084,1:17
2,1:02,UTAH,Kris Dunn,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,50,61,0.137,0.113,1:04
3,10:57,UTAH,Collin Sexton,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,58,66,0.165,0.165,11:11
3,10:22,UTAH,Simone Fontecchio,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,58,68,0.126,0.126,10:32
3,10:22,UTAH,Collin Sexton,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,58,68,0.154,0.126,10:22
3,9:27,WSH,Jordan Poole,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,62,72,0.095,0.124,9:27
3,6:14,UTAH,Lauri Markkanen,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,66,76,0.148,0.117,6:31
3,4:01,WSH,Marvin Bagley III,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,72,82,0.068,0.092,4:19
3,3:08,WSH,Landry Shamet,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,74,84,0.088,0.088,3:12
3,2:06,UTAH,Kelly Olynyk,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,74,88,0.061,0.043,2:07
3,1:57,WSH,Jordan Poole,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,75,88,0.03,0.043,2:06
3,1:31,UTAH,Kelly Olynyk,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,75,91,0.037,0.026,1:42
3,55.0,UTAH,Lauri Markkanen,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,76,93,0.027,0.019,1:12
3,37.2,WSH,Jordan Poole,Shooting Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,78,93,0.014,0.024,55.0
4,9:13,UTAH,Walker Kessler,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,85,105,0.003,0.002,9:32
4,8:16,UTAH,Walker Kessler,Loose Ball Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,89,107,0.005,0.004,8:16
4,4:28,UTAH,John Collins,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,98,113,0.004,0.003,4:28
4,3:41,WSH,Tyus Jones,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,101,113,0.007,0.008,4:05
4,50.0,WSH,Jordan Poole,Personal Foul,Foul,Tony Brothers,Justin Van Duyne,Sha'Rae Mitchell,WSH,108,123,0.001,0.001,56.2
