Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:02,PHI,Kyle Lowry,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,0,6,0.509,0.508,11:11
1,7:45,MIL,Brook Lopez,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,14,11,0.697,0.697,7:57
1,4:45,MIL,Patrick Beverley,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,17,17,0.576,0.616,4:53
1,2:53,PHI,Buddy Hield,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,23,19,0.749,0.709,2:53
1,1:22,MIL,Brook Lopez,Offensive Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,24,21,0.682,0.707,1:31
1,4.0,MIL,Patrick Beverley,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,24,27,0.472,0.516,24.0
2,10:25,PHI,Paul Reed,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,24,31,0.462,0.419,10:44
2,10:14,MIL,Danilo Gallinari,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,26,31,0.4,0.445,10:25
2,8:32,MIL,Giannis Antetokounmpo,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,30,35,0.391,0.438,8:56
2,6:50,PHI,KJ Martin,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,32,42,0.349,0.307,7:03
2,4:24,PHI,Paul Reed,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,39,50,0.302,0.261,4:37
2,3:49,PHI,Mo Bamba,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,40,50,0.327,0.285,4:01
2,2:58,MIL,Brook Lopez,Defensive 3-Seconds Technical,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,42,50,0.313,0.305,3:03
2,2:52,PHI,Mo Bamba,Offensive Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,42,50,0.335,0.34,3:25
2,33.1,MIL,Jae Crowder,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,51,55,0.37,0.421,42.1
2,33.1,MIL,Jae Crowder,Technical Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,51,56,0.362,0.318,0.0
3,9:53,PHI,Kyle Lowry,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,56,64,0.35,0.298,10:02
3,9:02,MIL,Patrick Beverley,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,60,67,0.29,0.29,9:21
3,8:28,MIL,Giannis Antetokounmpo,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,60,67,0.287,0.287,8:47
3,8:28,MIL,Giannis Antetokounmpo,Technical Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,60,67,0.261,0.287,8:28
3,6:50,PHI,Tobias Harris,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,62,67,0.442,0.382,6:52
3,4:34,MIL,Damian Lillard,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,70,72,0.447,0.448,4:54
3,3:31,PHI,KJ Martin,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,70,72,0.482,0.483,3:32
3,5.0,PHI,KJ Martin,Loose Ball Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,78,83,0.393,0.322,5.0
4,8:09,PHI,Paul Reed,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,88,87,0.626,0.611,8:09
4,7:48,PHI,Buddy Hield,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,88,87,0.715,0.626,8:09
4,3:46,PHI,Kelly Oubre Jr.,Personal Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,100,97,0.791,0.771,3:52
4,3:31,PHI,Mo Bamba,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,100,97,0.869,0.791,3:46
4,2:43,MIL,Giannis Antetokounmpo,Loose Ball Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,102,99,0.739,0.74,2:43
4,58.0,MIL,Brook Lopez,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,109,101,0.941,0.98,1:08
4,44.1,PHI,Mo Bamba,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,109,102,0.995,0.98,58.0
4,37.1,MIL,AJ Green,Shooting Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,110,102,0.957,0.983,42.0
4,36.0,PHI,KJ Martin,Personal Take Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,110,105,0.981,0.947,37.1
4,20.2,PHI,Buddy Hield,Personal Take Foul,Foul,Derrick Collins,James Williams,Jacyn Goble,MIL,112,105,0.998,0.994,21.1
