Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:31,GS,Andrew Wiggins,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,13,8,0.684,0.717,8:36
1,4:23,GS,Klay Thompson,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,24,20,0.654,0.69,4:37
1,3:54,IND,Andrew Nembhard,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,24,22,0.703,0.668,3:59
1,3:13,IND,Ben Sheppard,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,28,24,0.713,0.714,3:25
1,2:34,IND,Obi Toppin,Offensive Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,30,24,0.757,0.735,2:40
1,40.0,IND,Jalen Smith,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,34,35,0.6,0.582,40.0
2,7:06,GS,Jonathan Kuminga,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,56,48,0.779,0.781,7:08
2,7:01,GS,Jonathan Kuminga,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,56,48,0.781,0.779,7:06
2,6:02,IND,Aaron Nesmith,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,58,48,0.87,0.846,6:05
2,1:15,IND,Aaron Nesmith,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,66,63,0.701,0.68,1:15
3,9:00,GS,Brandin Podziemski,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,70,72,0.403,0.459,9:09
3,8:38,GS,Draymond Green,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,72,74,0.429,0.457,8:47
3,8:02,IND,Andrew Nembhard,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,72,77,0.379,0.381,8:10
3,7:23,IND,Aaron Nesmith,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,72,77,0.433,0.374,7:24
3,4:19,GS,Moses Moody,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,79,91,0.089,0.123,4:19
3,3.1,GS,Brandin Podziemski,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,88,99,0.045,0.067,12.1
4,11:13,GS,Trayce Jackson-Davis,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,90,106,0.013,0.024,11:13
4,10:17,GS,Chris Paul,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,94,107,0.034,0.04,10:44
4,10:03,IND,Aaron Nesmith,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,94,107,0.05,0.047,10:08
4,9:57,IND,Jalen Smith,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,94,107,0.078,0.05,10:03
4,7:48,GS,Chris Paul,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,99,112,0.021,0.023,7:55
4,6:47,IND,Pascal Siakam,Away from Play Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,99,112,0.029,0.026,6:56
4,6:43,IND,Andrew Nembhard,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,100,112,0.065,0.026,6:47
4,6:37,IND,Myles Turner,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,100,112,0.064,0.026,6:47
4,5:51,GS,Draymond Green,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,101,112,0.017,0.032,5:58
4,1:19,IND,Myles Turner,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,111,118,0.076,0.027,1:19
4,1:05,GS,Chris Paul,Shooting Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,111,118,0.008,0.026,1:18
4,22.1,GS,Chris Paul,Personal Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,111,119,0.001,0.004,34.0
4,22.1,GS,Chris Paul,Technical Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,111,119,0.001,0.001,22.1
4,6.1,GS,Chris Paul,Technical Foul,Foul,Derek Richardson,Tony Brothers,Nick Buchert,GS,111,122,0.001,0.001,13.0
