Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:24,GS,Lindy Waters III,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,9,6,0.47,0.453,8:24
1,7:59,LAC,Kris Dunn,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,11,6,0.441,0.478,8:03
1,4:46,GS,Gary Payton II,Loose Ball Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,20,13,0.578,0.607,4:10
1,2:57,GS,Buddy Hield,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,24,13,0.733,0.696,3:10
1,1:42,GS,Brandin Podziemski,Loose Ball Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,27,17,0.717,0.681,1:42
1,47.1,LAC,Mo Bamba,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,27,20,0.526,0.573,52.1
2,10:57,GS,Moses Moody,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,27,24,0.516,0.495,10:57
2,9:47,LAC,Amir Coffey,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,34,26,0.573,0.619,9:54
2,9:22,LAC,Terance Mann,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,34,27,0.546,0.59,9:28
2,6:15,LAC,Terance Mann,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,42,34,0.595,0.64,6:26
2,5:52,LAC,Amir Coffey,Personal Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,42,34,0.597,0.645,5:55
2,4:16,GS,Trayce Jackson-Davis,Offensive Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,50,36,0.841,0.815,4:25
2,3:30,LAC,James Harden,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,50,36,0.788,0.819,3:52
2,1:35,GS,Draymond Green,Personal Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,52,37,0.904,0.88,1:41
2,38.2,LAC,Kris Dunn,Offensive Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,54,42,0.799,0.823,52.1
2,5.1,GS,Draymond Green,Offensive Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,54,45,0.749,0.718,10.1
3,10:48,LAC,Kris Dunn,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,58,48,0.712,0.756,10:51
3,5:27,GS,Draymond Green,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,68,62,0.762,0.711,5:30
3,0.1,GS,Buddy Hield,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,72,72,0.59,0.485,7.0
4,10:54,LAC,Amir Coffey,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,77,72,0.604,0.691,11:00
4,9:28,GS,Kyle Anderson,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,77,75,0.696,0.602,9:36
4,8:32,GS,Kyle Anderson,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,84,77,0.882,0.812,8:32
4,6:50,LAC,James Harden,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,88,81,0.763,0.843,6:53
4,6:34,GS,Moses Moody,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,88,82,0.904,0.841,6:48
4,5:27,GS,Stephen Curry,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,92,88,0.859,0.778,5:43
4,3:24,LAC,Ivica Zubac,Shooting Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,99,90,0.936,0.962,3:24
4,2:17,LAC,Amir Coffey,Personal Foul,Foul,Marc Davis,J.T. Orr,Mousa Dagher,LAC,102,92,0.96,0.985,2:19
