Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:04,LAC,Derrick Jones Jr.,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,2,0,0.694,0.661,10:12
1,8:49,SA,Victor Wembanyama,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,6,3,0.624,0.66,9:01
1,8:21,SA,Jeremy Sochan,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,8,4,0.647,0.682,8:36
1,4:20,SA,Zach Collins,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,18,11,0.714,0.745,4:28
1,3:26,LAC,Amir Coffey,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,18,12,0.746,0.747,3:37
1,2:00,LAC,Kevin Porter Jr.,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,22,15,0.785,0.746,2:00
1,1:55,SA,Stephon Castle,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,23,15,0.734,0.766,2:00
1,31.1,LAC,Nicolas Batum,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,27,17,0.852,0.828,38.0
1,8.0,LAC,Mo Bamba,Loose Ball Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,29,17,0.883,0.861,8.0
2,9:02,LAC,Nicolas Batum,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,36,25,0.874,0.85,9:18
2,5:06,LAC,Kris Dunn,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,47,34,0.91,0.891,5:11
2,4:55,SA,Chris Paul,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,48,34,0.889,0.89,5:02
2,4:37,LAC,Ivica Zubac,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,50,34,0.936,0.917,4:37
2,4:29,SA,Devin Vassell,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,51,34,0.911,0.929,4:37
2,4:13,LAC,Ivica Zubac,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,51,36,0.935,0.919,4:29
2,1:53,SA,Victor Wembanyama,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,61,36,0.979,0.985,2:04
2,1:20,SA,Devin Vassell,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,61,36,0.98,0.986,1:26
2,1:07,LAC,Kris Dunn,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,61,38,0.987,0.982,1:20
3,9:49,SA,Stephon Castle,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,67,46,0.968,0.976,9:56
3,9:39,LAC,James Harden,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,67,48,0.979,0.972,9:49
3,9:18,SA,Victor Wembanyama,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,69,48,0.969,0.978,9:20
3,2:09,LAC,Bones Hyland,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,86,57,0.999,0.999,2:17
3,23.1,LAC,Kevin Porter Jr.,Offensive Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,91,63,0.999,0.999,24.2
4,10:28,SA,Harrison Barnes,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,95,65,0.999,0.999,10:42
4,10:19,SA,Tre Jones,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,95,65,0.999,0.999,10:28
4,7:22,LAC,Kai Jones,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,104,69,0.999,0.999,7:22
4,7:06,SA,Malaki Branham,Shooting Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,105,69,0.999,0.999,7:22
4,5:35,LAC,Kobe Brown,Personal Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,109,73,0.999,0.999,5:47
4,4:47,SA,Charles Bassey,Offensive Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,109,73,0.999,0.999,4:57
4,3:04,SA,Sandro Mamukelashvili,Loose Ball Foul,Foul,Sean Corbin,Gediminas Petraitis,Tyler Mirkovich,SA,116,76,0.999,0.999,3:04
