Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:49,HOU,Dillon Brooks,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,0,0,0.49,0.489,12:00
1,9:52,GS,Brandin Podziemski,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,5,8,0.374,0.418,9:52
1,6:59,GS,Quinten Post,Loose Ball Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,7,9,0.416,0.415,7:00
1,6:49,GS,Brandin Podziemski,Loose Ball Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,7,9,0.417,0.415,6:49
1,5:24,HOU,Dillon Brooks,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,9,13,0.389,0.391,5:43
1,4:15,HOU,Tari Eason,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,12,15,0.416,0.415,4:20
1,3:16,HOU,Fred VanVleet,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,14,17,0.455,0.415,3:18
1,2:08,GS,Kevon Looney,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,18,17,0.453,0.496,2:14
2,11:21,GS,Kevon Looney,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,18,24,0.305,0.304,11:26
2,10:37,HOU,Dillon Brooks,Loose Ball Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,18,24,0.329,0.329,10:37
2,9:30,GS,Gary Payton II,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,21,26,0.326,0.326,9:43
2,9:16,GS,Jonathan Kuminga,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,21,26,0.287,0.326,9:30
2,7:26,GS,Jonathan Kuminga,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,21,30,0.189,0.22,7:28
2,7:06,HOU,Tari Eason,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,21,31,0.257,0.221,7:13
2,6:59,GS,Draymond Green,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,22,31,0.187,0.22,7:05
2,6:10,GS,Buddy Hield,Loose Ball Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,22,34,0.128,0.154,6:10
2,5:45,GS,Buddy Hield,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,24,35,0.144,0.174,5:59
2,4:30,GS,Quinten Post,Personal Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,30,39,0.178,0.211,4:41
2,3:55,HOU,Dillon Brooks,Shooting Foul,Foul,James Williams,Curtis Blair,Kevin Scott,GS,34,44,0.226,0.186,3:55
