Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:40,SAC,Domantas Sabonis,Offensive Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,2,0,0.736,0.717,10:43
1,10:16,MIN,Jaden McDaniels,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,5,0,0.744,0.773,10:27
1,7:37,MIN,Mike Conley,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,10,7,0.728,0.728,7:44
1,6:56,MIN,Jaden McDaniels,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,12,9,0.726,0.726,7:06
1,5:51,SAC,De'Aaron Fox,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,14,11,0.776,0.746,6:08
1,1:49,SAC,Keegan Murray,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,25,23,0.746,0.715,2:06
1,46.1,SAC,Malik Monk,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,28,28,0.699,0.66,47.2
2,10:26,MIN,Nickeil Alexander-Walker,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,38,36,0.679,0.68,10:34
2,10:17,MIN,Nickeil Alexander-Walker,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,38,36,0.639,0.679,10:26
2,9:44,SAC,Keegan Murray,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,38,37,0.714,0.679,9:53
2,8:24,SAC,Jae Crowder,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,39,42,0.602,0.56,8:36
2,8:08,MIN,Jaden McDaniels,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,42,0.588,0.59,8:24
2,8:03,MIN,Rudy Gobert,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,44,0.504,0.558,8:03
2,7:28,MIN,Nickeil Alexander-Walker,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,46,0.436,0.492,7:28
2,6:32,MIN,Rudy Gobert,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,49,0.313,0.362,6:44
2,5:55,SAC,Isaac Jones,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,51,0.323,0.323,6:02
2,5:25,SAC,Malik Monk,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,41,53,0.304,0.262,5:35
2,3:46,SAC,Malik Monk,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,45,57,0.29,0.247,4:03
2,2:37,SAC,Domantas Sabonis,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,49,57,0.409,0.355,2:40
2,1:26,MIN,Naz Reid,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,53,61,0.268,0.318,1:26
2,46.1,SAC,Jae Crowder,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,53,66,0.235,0.198,1:11
3,10:45,SAC,Keegan Murray,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,57,71,0.187,0.157,11:11
3,10:23,SAC,Domantas Sabonis,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,60,71,0.27,0.226,10:33
3,10:06,MIN,Rudy Gobert,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,61,71,0.22,0.222,10:23
3,9:28,SAC,Keon Ellis,Offensive Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,61,71,0.245,0.215,9:40
3,6:52,MIN,Julius Randle,Shooting Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,70,75,0.302,0.359,7:02
3,6:11,SAC,Domantas Sabonis,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,70,77,0.311,0.314,6:16
3,5:58,SAC,Keon Ellis,Personal Foul,Foul,Courtney Kirkland,Phenizee Ransom,Jenna Schroeder,MIN,70,77,0.369,0.311,6:11
