Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:43,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,8,9,0.409,0.372,8:47
1,7:42,OKC,Isaiah Hartenstein,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,11,11,0.417,0.374,7:42
1,6:23,OKC,Cason Wallace,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,13,15,0.388,0.352,6:36
1,3:30,OKC,Jaylin Williams,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,15,21,0.297,0.262,3:43
1,2:31,MIL,Kevin Porter Jr.,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,19,24,0.261,0.239,2:52
1,1:20,OKC,Jaylin Williams,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,21,24,0.374,0.285,2:17
1,5.2,MIL,Kyle Kuzma,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,26,24,0.405,0.449,5.2
2,11:49,MIL,Jericho Sims,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,26,24,0.407,0.46,12:00
2,10:43,MIL,Gary Trent Jr.,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,29,30,0.347,0.395,10:43
2,9:56,OKC,Alex Caruso,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,29,33,0.355,0.316,10:14
2,8:37,OKC,Isaiah Joe,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,32,35,0.385,0.344,8:39
2,7:32,MIL,AJ Green,Offensive Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,33,38,0.264,0.29,7:33
2,7:25,MIL,Gary Trent Jr.,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,33,38,0.265,0.264,7:32
2,7:05,OKC,Chet Holmgren,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,33,40,0.278,0.241,7:17
2,5:33,MIL,Giannis Antetokounmpo,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,36,43,0.184,0.316,8:52
2,4:24,MIL,AJ Green,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,46,0.227,0.215,4:41
2,3:09,OKC,Jaylin Williams,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,50,0.225,0.19,3:23
2,2:00,MIL,Taurean Prince,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,50,0.137,0.167,2:04
2,1:07,MIL,Kyle Kuzma,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,52,0.101,0.125,1:17
3,10:56,OKC,Kenrich Williams,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,57,0.063,0.062,11:03
3,10:26,OKC,Kenrich Williams,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,41,59,0.057,0.043,10:36
3,8:54,OKC,Isaiah Hartenstein,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,45,64,0.042,0.031,9:06
3,8:28,OKC,Kenrich Williams,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,47,64,0.06,0.045,8:31
3,7:43,OKC,Chet Holmgren,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,49,64,0.082,0.063,7:45
3,4:44,MIL,Kevin Porter Jr.,Personal Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,59,73,0.05,0.05,4:49
3,4:00,MIL,Brook Lopez,Shooting Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,59,77,0.015,0.023,4:00
3,2:07,OKC,Alex Caruso,Loose Ball Foul,Foul,Rodney Mott,Karl Lane,Suyash Mehta,MIL,64,83,0.021,0.013,2:08
