Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:25,MEM,Ja Morant,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,3,2,0.353,0.351,9:41
1,8:32,OKC,Cason Wallace,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,3,4,0.367,0.333,8:34
1,7:53,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,7,4,0.451,0.434,7:53
1,4:42,OKC,Isaiah Hartenstein,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,14,16,0.319,0.319,4:42
1,4:20,MEM,Marvin Bagley III,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,14,16,0.263,0.295,4:30
1,40.1,OKC,Kenrich Williams,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,25,27,0.348,0.305,40.1
1,29.1,MEM,Desmond Bane,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,26,27,0.295,0.329,40.1
1,12.0,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,26,30,0.319,0.265,12.1
2,11:06,MEM,GG Jackson,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,31,30,0.348,0.387,11:07
2,9:52,MEM,GG Jackson,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,34,34,0.325,0.364,10:04
2,6:44,OKC,Ousmane Dieng,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,41,43,0.391,0.346,6:52
2,6:16,OKC,Luguentz Dort,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,43,45,0.346,0.347,6:30
2,4:37,OKC,Jalen Williams,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,43,47,0.294,0.295,4:54
2,4:23,MEM,MEM,Technical Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,43,47,0.249,0.267,4:23
2,4:15,MEM,Ja Morant,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,43,48,0.243,0.243,4:23
2,3:31,OKC,Isaiah Joe,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,45,48,0.369,0.325,3:43
2,2:40,MEM,Brandon Clarke,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,47,51,0.231,0.268,2:47
2,2:14,OKC,Luguentz Dort,Offensive Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,49,53,0.3,0.268,2:23
2,47.0,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,51,59,0.232,0.191,48.1
2,36.1,MEM,Vince Williams Jr.,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,53,59,0.182,0.218,47.0
2,24.0,OKC,Isaiah Joe,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,53,61,0.231,0.191,36.1
3,8:45,OKC,Jalen Williams,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,59,63,0.3,0.303,8:52
3,8:23,MEM,Zach Edey,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,59,63,0.225,0.269,8:32
3,7:26,OKC,Isaiah Hartenstein,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,64,70,0.238,0.239,7:39
3,6:40,MEM,Jaylen Wells,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,64,72,0.156,0.156,6:44
3,5:44,OKC,Luguentz Dort,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,64,76,0.091,0.091,5:47
3,4:52,MEM,Ja Morant,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,66,80,0.042,0.059,4:52
3,4:08,MEM,Scotty Pippen Jr.,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,66,81,0.026,0.037,4:16
3,3:04,OKC,Jaylin Williams,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,70,83,0.077,0.053,3:04
3,2:38,MEM,Ja Morant,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,71,85,0.028,0.039,2:38
3,1:14,MEM,GG Jackson,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,74,89,0.017,0.028,1:26
3,22.1,MEM,Brandon Clarke,Offensive Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,76,91,0.024,0.031,27.1
4,11:21,OKC,Jalen Williams,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,80,91,0.079,0.073,11:24
4,10:15,OKC,Isaiah Hartenstein,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,85,91,0.219,0.206,10:19
4,8:05,MEM,Scotty Pippen Jr.,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,85,96,0.039,0.04,8:05
4,5:54,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,89,107,0.004,0.001,5:54
4,5:28,MEM,Vince Williams Jr.,Offensive Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,90,107,0.002,0.003,5:32
4,4:47,OKC,Luguentz Dort,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,90,107,0.004,0.002,4:50
4,4:21,OKC,Shai Gilgeous-Alexander,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,93,107,0.011,0.004,4:21
4,2:26,MEM,Ja Morant,Personal Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,99,112,0.001,0.001,2:27
4,15.1,OKC,Adam Flagler,Shooting Foul,Foul,Pat Fraher,Sean Wright,Phenizee Ransom,MEM,101,120,0.001,0.001,25.1
