Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,7:43,IND,Pascal Siakam,Defensive 3-Seconds Technical,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,9,10,0.487,0.494,8:01
1,6:25,IND,Aaron Nesmith,Flagrant Foul Type 1,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,12,15,0.431,0.441,6:40
1,3:00,IND,Obi Toppin,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,20,25,0.403,0.385,3:01
1,9.1,DET,Marcus Sasser,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,26,27,0.419,0.463,20.0
2,11:07,DET,Ronald Holland II,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,26,33,0.296,0.294,11:10
2,10:51,DET,Isaiah Stewart,Defensive 3-Seconds Technical,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,26,33,0.3,0.294,10:55
2,9:57,DET,Isaiah Stewart,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,28,34,0.279,0.318,10:10
2,9:33,DET,Ronald Holland II,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,31,36,0.342,0.343,9:38
2,9:01,IND,Pascal Siakam,Loose Ball Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,31,38,0.316,0.316,9:19
2,8:39,IND,Myles Turner,Offensive Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,34,40,0.343,0.316,8:40
2,8:17,IND,Pascal Siakam,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,34,42,0.306,0.288,8:25
2,8:17,IND,IND,Delay Technical,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,34,42,0.28,0.306,8:17
2,7:11,DET,Ronald Holland II,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,36,45,0.199,0.233,7:21
2,5:10,DET,Jalen Duren,Loose Ball Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,41,50,0.19,0.225,5:10
2,4:35,DET,Ausar Thompson,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,43,52,0.188,0.223,4:53
2,4:30,IND,Jarace Walker,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,43,53,0.26,0.222,4:35
2,4:12,IND,Tyrese Haliburton,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,45,53,0.293,0.272,4:12
2,3:55,DET,Ausar Thompson,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,47,53,0.258,0.302,4:12
2,2:52,DET,Ausar Thompson,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,51,55,0.311,0.355,3:06
2,2:52,DET,DET,Technical Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,51,55,0.332,0.311,2:52
3,9:38,IND,Jarace Walker,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,58,74,0.096,0.074,9:55
3,9:15,IND,Myles Turner,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,58,77,0.04,0.04,9:22
3,9:09,IND,Jarace Walker,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,58,77,0.054,0.04,9:15
3,6:34,IND,Andrew Nembhard,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,66,84,0.045,0.03,6:34
3,4:19,DET,Jalen Duren,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,74,86,0.088,0.09,4:27
3,4:13,DET,Marcus Sasser,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,74,86,0.087,0.088,4:19
3,4:01,IND,Andrew Nembhard,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,76,86,0.171,0.126,4:01
3,2:52,DET,Marcus Sasser,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,79,89,0.118,0.119,3:08
3,1:29,DET,Ronald Holland II,Offensive Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,81,91,0.105,0.13,1:35
3,1:04,DET,Ronald Holland II,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,81,91,0.073,0.102,1:06
4,7:05,DET,Isaiah Stewart,Loose Ball Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,88,96,0.084,0.088,7:05
4,6:12,IND,Pascal Siakam,Loose Ball Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,96,0.183,0.176,6:12
4,5:38,DET,Isaiah Stewart,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,98,0.051,0.097,5:38
4,5:02,DET,Ausar Thompson,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,100,0.02,0.043,5:02
4,4:31,DET,Tobias Harris,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,100,0.012,0.023,4:34
4,3:38,IND,Jarace Walker,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,102,0.011,0.01,3:50
4,3:32,IND,Myles Turner,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,90,102,0.025,0.011,3:38
4,3:03,IND,Myles Turner,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,94,105,0.022,0.007,3:03
4,2:02,IND,Tyrese Haliburton,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,99,107,0.06,0.024,2:02
4,1:15,DET,Cade Cunningham,Personal Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,100,109,0.002,0.007,1:19
4,45.1,DET,Tobias Harris,Shooting Foul,Foul,Brian Forte,David Guthrie,Sha'Rae Mitchell,DET,100,110,0.001,0.002,1:04
