Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:27,WSH,Jordan Poole,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,7,6,0.212,0.21,8:30
1,7:45,WSH,Justin Champagnie,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,7,10,0.143,0.166,7:45
1,5:31,SAC,Keon Ellis,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,14,17,0.201,0.175,5:36
1,1:09,WSH,Richaun Holmes,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,24,24,0.202,0.23,1:29
1,5.1,SAC,Zach LaVine,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,26,26,0.295,0.257,22.1
2,11:28,SAC,Trey Lyles,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,26,28,0.251,0.218,11:42
2,8:51,SAC,Jonas Valanciunas,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,35,32,0.356,0.359,8:51
2,7:56,SAC,DeMar DeRozan,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,37,32,0.449,0.396,7:56
2,7:04,WSH,AJ Johnson,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,40,36,0.329,0.37,7:16
2,4:47,WSH,Justin Champagnie,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,42,40,0.291,0.333,4:50
2,2:04,WSH,Alex Sarr,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,53,44,0.57,0.63,2:04
2,1:39,WSH,AJ Johnson,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,53,45,0.51,0.564,1:43
3,11:44,WSH,Alex Sarr,Loose Ball Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,55,52,0.407,0.408,11:44
3,11:26,SAC,Zach LaVine,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,55,55,0.394,0.345,11:34
3,11:14,WSH,Jordan Poole,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,57,55,0.377,0.375,11:26
3,9:12,SAC,Keon Ellis,Flopping Technical,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,64,60,0.508,0.47,9:12
3,4:35,SAC,Malik Monk,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,73,67,0.712,0.65,4:50
3,4:23,WSH,Anthony Gill,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,75,67,0.696,0.693,4:35
3,4:04,SAC,Domantas Sabonis,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,75,70,0.615,0.615,4:12
3,2:54,WSH,JT Thor,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,80,72,0.655,0.718,3:00
4,11:50,SAC,Jonas Valanciunas,Personal Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,91,77,0.957,0.94,12:00
4,11:26,WSH,Bub Carrington,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,91,77,0.925,0.944,11:26
4,8:28,WSH,AJ Johnson,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,96,85,0.868,0.92,8:33
4,7:58,WSH,AJ Johnson,Shooting Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,99,86,0.925,0.956,8:11
4,6:31,SAC,Domantas Sabonis,Offensive Foul,Foul,Dedric Taylor,Sean Corbin,Karl Lane,WSH,101,93,0.894,0.857,6:39
