Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:40,MEM,Jaren Jackson Jr.,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,3,5,0.747,0.748,9:51
1,9:37,MEM,Brandon Clarke,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,3,5,0.717,0.747,9:40
1,8:51,MEM,Scotty Pippen Jr.,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,5,7,0.743,0.743,8:51
1,5:04,DEN,DeAndre Jordan,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,11,13,0.74,0.742,5:13
1,4:04,MEM,Zach Edey,Loose Ball Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,13,17,0.626,0.664,4:04
1,3:50,DEN,DeAndre Jordan,Technical Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,13,17,0.706,0.687,3:50
1,1:39,MEM,Vince Williams Jr.,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,20,19,0.729,0.764,1:54
1,46.1,DEN,Vlatko Cancar,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,26,22,0.854,0.831,52.1
1,10.1,DEN,Julian Strawther,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,26,25,0.802,0.78,31.1
2,10:55,DEN,Russell Westbrook,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,30,25,0.843,0.844,10:55
2,10:26,MEM,Brandon Clarke,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,30,25,0.796,0.825,10:34
2,9:11,MEM,Desmond Bane,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,36,26,0.895,0.896,9:24
2,5:51,DEN,Dario Saric,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,44,30,0.944,0.944,6:08
2,4:40,DEN,Jamal Murray,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,44,34,0.904,0.905,4:48
3,10:05,DEN,Jamal Murray,Clear Path Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,59,43,0.965,0.966,10:06
3,9:37,MEM,Scotty Pippen Jr.,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,63,43,0.982,0.981,9:50
3,9:24,MEM,Scotty Pippen Jr.,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,63,43,0.982,0.982,9:24
3,5:24,MEM,Zach Edey,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,73,53,0.981,0.987,5:35
3,4:48,DEN,Vlatko Cancar,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,73,54,0.991,0.988,4:55
3,1:10,MEM,Vince Williams Jr.,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,80,61,0.985,0.99,1:13
3,56.1,DEN,Julian Strawther,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,80,62,0.994,0.991,1:10
3,41.2,MEM,Vince Williams Jr.,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,82,62,0.989,0.993,56.1
3,37.0,DEN,Vlatko Cancar,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,82,64,0.994,0.991,41.2
4,11:32,MEM,Luke Kennard,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,84,64,0.994,0.995,11:44
4,9:04,MEM,Vince Williams Jr.,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,94,72,0.997,0.998,9:07
4,8:10,DEN,Michael Porter Jr.,Shooting Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,96,76,0.999,0.998,8:10
4,6:13,DEN,Jamal Murray,Personal Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,99,83,0.996,0.995,6:34
4,4:26,MEM,Jaylen Wells,Loose Ball Foul,Foul,Mitchell Ervin,Nick Buchert,John Conley,MEM,99,86,0.988,0.987,4:05
