Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,6:40,CHA,KJ Simpson,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,12,12,0.776,0.776,6:43
1,4:07,TOR,Jamal Shead,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,23,14,0.869,0.887,4:15
1,2:02,TOR,Cole Swider,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,27,18,0.885,0.884,2:21
1,1:07,TOR,Cole Swider,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,30,18,0.9,0.916,1:12
1,36.1,CHA,KJ Simpson,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,32,19,0.938,0.934,40.1
1,3.0,TOR,Orlando Robinson,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,32,19,0.909,0.924,9.2
2,47.1,CHA,Seth Curry,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,44,43,0.753,0.715,48.0
2,40.1,TOR,Scottie Barnes,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,46,43,0.695,0.737,47.1
3,11:09,TOR,Jakob Poeltl,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,49,50,0.58,0.606,11:13
3,10:35,CHA,Mark Williams,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,53,53,0.694,0.636,10:35
3,8:48,CHA,KJ Simpson,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,57,60,0.607,0.552,8:58
3,8:36,TOR,Immanuel Quickley,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,59,60,0.586,0.587,8:48
3,7:37,TOR,Immanuel Quickley,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,63,60,0.718,0.718,7:40
3,7:24,CHA,DaQuan Jeffries,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,63,60,0.79,0.751,7:33
3,6:47,TOR,Ja'Kobe Walter,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,68,60,0.818,0.853,7:02
3,6:47,CHA,KJ Simpson,Offensive Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,68,60,0.874,0.818,6:47
3,6:10,CHA,DaQuan Jeffries,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,68,60,0.901,0.875,6:17
3,4:26,TOR,Jamal Shead,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,74,62,0.904,0.942,4:26
3,3:25,TOR,Jonathan Mogbo,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,74,66,0.817,0.86,3:30
3,2:37,CHA,Tidjane Salaun,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,77,67,0.942,0.92,2:39
3,1:27,TOR,Jonathan Mogbo,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,79,69,0.891,0.925,1:27
3,11.0,TOR,Orlando Robinson,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,81,72,0.874,0.913,11.0
4,8:16,CHA,KJ Simpson,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,92,79,0.989,0.98,8:29
4,6:28,CHA,Mark Williams,Offensive Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,96,83,0.987,0.981,6:34
4,6:13,CHA,DaQuan Jeffries,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,96,83,0.989,0.987,6:28
4,3:26,TOR,Orlando Robinson,Shooting Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,102,90,0.986,0.995,3:26
4,2:32,TOR,Jamison Battle,Personal Foul,Foul,Jason Goldenberg,David Guthrie,CJ Washington,TOR,102,91,0.99,0.989,2:48
