Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,7:35,SAC,Malik Monk,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,13,7,0.645,0.681,7:52
1,3:51,SA,Charles Bassey,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,25,18,0.763,0.729,3:54
1,3:33,SA,Charles Bassey,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,27,21,0.742,0.709,3:41
1,1:20,SA,Tre Jones,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,38,23,0.901,0.882,1:27
1,1:05,SAC,Isaac Jones,Loose Ball Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,38,23,0.843,0.867,1:05
1,49.1,SAC,Keon Ellis,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,38,23,0.856,0.868,49.1
2,10:40,SAC,Keegan Murray,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,47,31,0.89,0.89,10:46
2,10:24,SAC,Isaac Jones,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,47,34,0.88,0.86,10:24
2,9:53,SAC,De'Aaron Fox,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,47,35,0.826,0.826,10:00
2,9:34,SA,Keldon Johnson,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,49,35,0.888,0.862,9:34
2,7:26,SAC,Domantas Sabonis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,51,43,0.705,0.745,7:34
2,7:18,SA,Victor Wembanyama,Offensive Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,51,43,0.772,0.705,7:26
2,6:47,SA,Victor Wembanyama,Technical Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,51,46,0.714,0.696,6:49
2,5:59,SAC,Domantas Sabonis,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,54,46,0.708,0.748,6:26
2,5:45,SA,Victor Wembanyama,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,54,47,0.784,0.75,5:59
2,2:50,SA,Charles Bassey,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,57,52,0.743,0.701,3:01
2,1:59,SA,Stephon Castle,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,59,52,0.795,0.761,2:08
2,55.1,SA,Charles Bassey,Loose Ball Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,62,55,0.798,0.764,55.1
2,3.1,SA,Chris Paul,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,63,58,0.752,0.709,16.1
3,11:47,SA,Victor Wembanyama,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,65,58,0.804,0.749,12:00
3,11:36,SAC,Malik Monk,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,67,58,0.792,0.792,11:47
3,8:14,SAC,Domantas Sabonis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,74,68,0.719,0.719,8:17
3,6:46,SAC,Keegan Murray,Loose Ball Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,77,77,0.498,0.497,6:46
3,3:11,SAC,Domantas Sabonis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,88,83,0.644,0.702,3:33
3,42.1,SA,Zach Collins,Away from Play Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,95,90,0.813,0.756,57.1
3,1.1,SAC,Keon Ellis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,97,90,0.743,0.802,2.1
4,11:25,SAC,Isaac Jones,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,97,92,0.712,0.773,11:25
4,11:10,SAC,Jae Crowder,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,97,92,0.637,0.72,11:25
4,10:16,SAC,Isaac Jones,Loose Ball Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,99,95,0.66,0.678,10:16
4,9:29,SAC,Isaac Jones,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,101,98,0.528,0.62,9:38
4,9:05,SAC,Keon Ellis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,101,99,0.474,0.555,9:15
4,8:27,SA,Keldon Johnson,Away from Play Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,101,101,0.516,0.501,8:35
4,8:23,SAC,Domantas Sabonis,Offensive Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,101,101,0.448,0.516,8:27
4,7:48,SAC,Keon Ellis,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,103,103,0.361,0.447,7:55
4,6:11,SAC,Keegan Murray,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,105,107,0.23,0.316,6:22
4,5:33,SA,Victor Wembanyama,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,107,111,0.359,0.254,5:42
4,2:07,SA,Keldon Johnson,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,113,118,0.148,0.123,2:07
4,1:58,SA,Devin Vassell,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,113,118,0.243,0.148,2:07
4,1:27,SA,Victor Wembanyama,Shooting Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,115,121,0.166,0.09,1:35
4,9.1,SAC,Malik Monk,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,122,124,0.057,0.164,11.1
4,5.1,SAC,Keegan Murray,Personal Foul,Foul,Jason Goldenberg,Tony Brothers,Matt Myers,SAC,122,125,0.014,0.049,6.1
