Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:15,UTAH,Taylor Hendricks,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,5,2,0.526,0.572,10:15
1,10:04,MEM,Zach Edey,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,7,3,0.615,0.569,10:04
1,9:47,UTAH,Taylor Hendricks,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,8,5,0.527,0.571,9:47
1,8:46,MEM,Desmond Bane,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,8,11,0.417,0.417,9:08
1,7:49,MEM,Ja Morant,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,12,11,0.559,0.521,8:08
1,6:30,MEM,Scotty Pippen Jr.,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,14,17,0.455,0.416,6:39
1,6:25,MEM,Desmond Bane,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,14,17,0.455,0.455,6:30
1,5:08,MEM,Scotty Pippen Jr.,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,15,17,0.482,0.442,5:17
1,3:23,UTAH,Jordan Clarkson,Offensive Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,16,23,0.288,0.313,3:48
1,2:07,UTAH,Patty Mills,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,18,23,0.296,0.333,2:17
1,1:45,UTAH,Cody Williams,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,20,23,0.349,0.389,1:54
1,59.1,MEM,Marcus Smart,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,22,25,0.456,0.413,1:08
1,47.0,UTAH,Cody Williams,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,23,25,0.374,0.413,58.1
1,15.0,UTAH,John Collins,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,23,27,0.32,0.359,32.1
2,9:44,UTAH,Taylor Hendricks,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,27,34,0.239,0.274,9:58
2,9:26,MEM,Zach Edey,Loose Ball Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,27,36,0.249,0.248,9:26
2,8:18,MEM,Jake LaRavia,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,31,39,0.312,0.272,8:21
2,8:18,UTAH,John Collins,Double Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,33,39,0.3,0.297,8:18
2,7:18,UTAH,Lauri Markkanen,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,33,41,0.246,0.243,7:18
2,6:50,MEM,Desmond Bane,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,33,41,0.309,0.269,7:04
2,6:01,MEM,Jake LaRavia,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,37,43,0.364,0.322,6:15
2,3:58,MEM,Scotty Pippen Jr.,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,37,54,0.104,0.084,4:10
2,3:28,MEM,Brandon Clarke,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,38,54,0.118,0.094,3:28
2,2:17,MEM,Jay Huff,Defensive 3-Seconds Technical,Foul,James Williams,Kevin Cutler,John Conley,UTAH,42,57,0.101,0.105,2:30
2,1:22,MEM,Jaylen Wells,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,46,59,0.166,0.135,1:32
2,1:14,UTAH,Collin Sexton,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,48,59,0.124,0.152,1:22
2,1:06,UTAH,Walker Kessler,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,48,59,0.123,0.124,1:14
2,50.1,UTAH,Lauri Markkanen,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,48,61,0.091,0.114,54.1
2,4.1,MEM,John Konchar,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,48,61,0.161,0.13,10.2
3,11:14,MEM,Marcus Smart,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,52,64,0.143,0.143,11:31
3,9:10,MEM,Zach Edey,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,62,67,0.325,0.325,9:10
3,7:49,UTAH,Walker Kessler,Offensive Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,66,71,0.288,0.322,8:07
3,6:25,MEM,Ja Morant,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,69,77,0.241,0.217,6:25
3,5:11,UTAH,Brice Sensabaugh,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,70,77,0.167,0.21,5:24
3,4:58,MEM,Jaylen Wells,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,72,79,0.265,0.207,4:58
3,21.0,UTAH,John Collins,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,84,89,0.188,0.246,31.1
3,10.1,UTAH,Cody Williams,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,84,92,0.122,0.173,10.1
4,11:48,UTAH,John Collins,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,86,93,0.115,0.187,12:00
4,11:23,UTAH,Cody Williams,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,88,95,0.127,0.191,11:23
4,11:18,MEM,Ja Morant,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,88,96,0.166,0.152,11:23
4,11:06,UTAH,Patty Mills,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,88,96,0.085,0.125,11:09
4,10:32,MEM,Zach Edey,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,90,101,0.096,0.056,10:32
4,9:47,UTAH,John Collins,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,91,101,0.055,0.07,9:47
4,9:32,MEM,John Konchar,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,91,102,0.072,0.068,9:45
4,9:15,MEM,Zach Edey,Loose Ball Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,91,102,0.105,0.067,9:15
4,7:57,MEM,Jay Huff,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,101,102,0.513,0.409,7:57
4,7:20,MEM,Jaylen Wells,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,102,104,0.499,0.407,7:34
4,6:45,MEM,Santi Aldama,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,104,104,0.625,0.531,6:47
4,5:30,MEM,Jaylen Wells,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,105,110,0.303,0.218,5:38
4,4:38,MEM,Jaylen Wells,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,107,112,0.294,0.209,4:58
4,4:30,UTAH,Keyonte George,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,109,112,0.177,0.256,4:38
4,4:00,MEM,Desmond Bane,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,111,114,0.425,0.32,4:03
4,3:51,UTAH,Collin Sexton,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,112,114,0.217,0.313,4:00
4,2:16,MEM,Ja Morant,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,116,118,0.502,0.375,2:34
4,1:48,MEM,Marcus Smart,Personal Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,117,120,0.412,0.275,1:58
4,56.1,MEM,Jay Huff,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,118,122,0.313,0.188,1:08
4,33.1,MEM,Marcus Smart,Shooting Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,119,124,0.194,0.099,38.0
4,6.0,UTAH,Keyonte George,Personal Take Foul,Foul,James Williams,Kevin Cutler,John Conley,UTAH,121,124,0.015,0.078,10.1
