Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:28,MIA,Haywood Highsmith,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,4,5,0.623,0.62,9:44
1,3:48,PHI,Caleb Martin,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,19,15,0.763,0.724,3:48
1,2:33,PHI,Paul George,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,20,18,0.733,0.698,2:35
1,1:22,MIA,Pelle Larsson,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,23,25,0.544,0.592,1:22
1,1:16,MIA,Josh Richardson,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,23,26,0.492,0.536,1:18
1,49.0,PHI,Jeff Dowtin Jr.,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,23,30,0.492,0.446,58.1
2,10:14,MIA,Bam Adebayo,Offensive Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,27,42,0.187,0.207,10:24
2,9:50,PHI,Jeff Dowtin Jr.,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,27,44,0.165,0.164,10:05
2,9:17,PHI,Jared McCain,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,27,46,0.152,0.126,9:23
2,8:05,PHI,Jared McCain,Loose Ball Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,30,48,0.133,0.134,8:05
2,6:57,PHI,Andre Drummond,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,33,48,0.223,0.186,6:57
2,5:00,PHI,Joel Embiid,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,38,50,0.285,0.245,5:12
2,3:47,PHI,Kyle Lowry,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,40,50,0.337,0.291,3:48
2,1:59,PHI,Paul George,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,47,53,0.435,0.407,1:59
2,7.0,PHI,Kyle Lowry,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,51,56,0.483,0.436,28.1
3,10:55,MIA,Duncan Robinson,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,56,56,0.51,0.562,11:09
3,7:42,MIA,Haywood Highsmith,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,62,62,0.551,0.551,7:51
3,7:35,MIA,Jimmy Butler III,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,62,62,0.551,0.551,7:42
3,5:34,MIA,Bam Adebayo,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,70,64,0.717,0.765,5:35
3,4:44,MIA,Jimmy Butler III,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,73,68,0.68,0.735,4:44
3,4:03,PHI,Andre Drummond,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,73,69,0.785,0.736,4:21
3,3:14,PHI,Eric Gordon,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,75,69,0.846,0.804,3:34
3,2:04,PHI,Jared McCain,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,82,69,0.959,0.94,2:04
3,1:23,MIA,Dru Smith,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,83,69,0.935,0.965,1:31
4,11:03,MIA,Bam Adebayo,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,88,75,0.952,0.953,11:15
4,8:45,MIA,Bam Adebayo,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,91,77,0.974,0.976,8:45
4,6:59,PHI,Paul George,Offensive Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,93,77,0.994,0.991,7:09
4,5:38,MIA,Tyler Herro,Technical Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,97,77,0.998,0.999,5:38
4,3:48,MIA,Duncan Robinson,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,97,81,0.998,0.998,3:57
4,2:55,PHI,Guerschon Yabusele,Shooting Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,99,83,0.999,0.999,3:04
4,1:02,PHI,Kelly Oubre Jr.,Personal Foul,Foul,Ed Malloy,Mitchell Ervin,Suyash Mehta,MIA,106,89,0.999,0.999,1:11
