Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:42,CHA,Elfrid Payton,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,7,9,0.862,0.844,8:44
1,5:08,ORL,Kentavious Caldwell-Pope,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,15,13,0.865,0.866,5:23
1,2:29,CHA,DaQuan Jeffries,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,20,18,0.884,0.867,2:37
1,1:00,CHA,Damion Baugh,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,26,20,0.915,0.896,1:00
1,34.1,CHA,Damion Baugh,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,26,20,0.921,0.906,47.0
2,7:56,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,35,26,0.899,0.917,8:19
2,7:11,ORL,Franz Wagner,Loose Ball Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,35,29,0.878,0.878,7:11
2,6:10,ORL,Paolo Banchero,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,35,31,0.818,0.845,6:29
2,3:50,ORL,Gary Harris,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,40,37,0.783,0.814,3:55
2,3:37,ORL,Goga Bitadze,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,40,37,0.781,0.783,3:50
2,2:38,CHA,Taj Gibson,Offensive Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,42,39,0.83,0.809,2:56
2,46.2,ORL,Kentavious Caldwell-Pope,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,44,41,0.76,0.798,51.1
2,2.1,CHA,Damion Baugh,Personal Take Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,44,45,0.755,0.716,4.1
2,2.1,ORL,Kentavious Caldwell-Pope,Double Technical Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,44,45,0.694,0.755,2.1
2,2.1,ORL,Kentavious Caldwell-Pope,Technical Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,44,45,0.662,0.694,2.1
3,12:00,CHA,Nick Smith Jr.,Technical Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,44,46,0.705,0.668,12:00
3,10:29,CHA,Josh Green,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,47,46,0.797,0.761,10:46
3,8:43,ORL,Cole Anthony,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,48,48,0.633,0.684,8:59
3,7:41,ORL,Paolo Banchero,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,51,53,0.604,0.605,7:59
3,6:02,CHA,DaQuan Jeffries,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,53,55,0.678,0.626,6:23
3,4:01,CHA,Taj Gibson,Offensive Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,61,57,0.81,0.781,4:19
3,3:05,CHA,Taj Gibson,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,64,59,0.871,0.836,3:09
3,1:53,ORL,Anthony Black,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,69,59,0.893,0.919,2:13
3,1:43,CHA,Tidjane Salaun,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,71,61,0.945,0.921,1:43
4,7:56,ORL,Franz Wagner,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,87,70,0.989,0.994,8:06
4,6:44,ORL,Franz Wagner,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,92,72,0.998,0.999,7:02
4,5:36,CHA,Elfrid Payton,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,92,74,0.999,0.998,5:47
4,4:34,CHA,Isaiah Wong,Personal Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,93,77,0.998,0.998,4:56
4,3:26,CHA,Taj Gibson,Shooting Foul,Foul,Curtis Blair,Ray Acosta,Robert Hussey,ORL,95,79,0.999,0.999,3:36
