Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,2:35,PHX,Mason Plumlee,Offensive Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,21,21,0.589,0.615,2:54
1,50.1,PHX,Bradley Beal,Personal Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,26,25,0.57,0.612,1:00
2,11:43,PHX,Oso Ighodaro,Defensive 3-Seconds Technical,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,31,25,0.744,0.748,12:00
2,10:43,PHX,Oso Ighodaro,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,33,28,0.693,0.711,10:56
2,10:29,LAL,Jaxson Hayes,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,35,29,0.776,0.736,10:29
2,9:43,LAL,Max Christie,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,36,32,0.747,0.712,9:47
2,6:55,PHX,Ryan Dunn,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,42,39,0.612,0.654,7:04
2,5:46,PHX,Tyus Jones,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,48,40,0.748,0.784,6:00
2,5:14,LAL,Cam Reddish,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,50,43,0.816,0.785,5:21
2,4:48,PHX,Jusuf Nurkic,Loose Ball Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,51,43,0.748,0.808,4:48
2,4:21,PHX,Devin Booker,Defensive 3-Seconds Technical,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,51,43,0.793,0.786,4:31
2,2:59,PHX,Bradley Beal,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,51,50,0.562,0.621,2:59
2,2:36,PHX,Ryan Dunn,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,53,53,0.529,0.588,2:36
2,1:34,LAL,Anthony Davis,Loose Ball Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,55,56,0.601,0.553,1:34
3,11:27,PHX,Kevin Durant,Transition Take Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,62,63,0.507,0.507,11:28
3,10:23,LAL,Rui Hachimura,Loose Ball Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,65,64,0.613,0.613,10:23
3,8:39,PHX,Jusuf Nurkic,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,69,66,0.591,0.647,8:51
3,8:21,LAL,Cam Reddish,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,71,68,0.705,0.646,8:21
3,6:59,LAL,Anthony Davis,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,74,70,0.738,0.717,6:59
3,6:45,PHX,Kevin Durant,Personal Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,76,70,0.748,0.746,6:59
3,5:28,LAL,Anthony Davis,Offensive Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,83,72,0.902,0.883,5:35
3,1:33,PHX,Mason Plumlee,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,94,77,0.966,0.976,1:52
4,9:17,PHX,Bradley Beal,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,103,78,0.998,0.999,9:25
4,9:03,PHX,Grayson Allen,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,103,79,0.998,0.999,9:05
4,6:23,LAL,D'Angelo Russell,Personal Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,108,86,0.999,0.999,6:28
4,5:20,PHX,Ryan Dunn,Personal Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,113,88,0.999,0.999,5:31
4,4:14,PHX,Jusuf Nurkic,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,115,88,0.999,0.999,4:25
4,1:58,PHX,Josh Okogie,Personal Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,119,92,0.999,0.999,2:05
4,1:03,LAL,Cam Reddish,Personal Take Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,123,96,0.999,0.999,1:08
4,26.2,LAL,Max Christie,Loose Ball Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,126,98,0.999,0.999,27.1
4,17.1,PHX,Josh Okogie,Shooting Foul,Foul,James Williams,J.T. Orr,Gediminas Petraitis,PHX,127,98,0.999,0.999,26.2
