Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:23,BKN,Dorian Finney-Smith,Shooting Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,2,0,0.797,0.772,11:30
1,11:04,BKN,Dorian Finney-Smith,Shooting Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,3,2,0.778,0.755,11:15
1,10:51,MEM,Desmond Bane,Personal Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,4,2,0.752,0.751,11:04
1,10:17,BKN,Cam Thomas,Offensive Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,4,4,0.73,0.709,10:28
1,10:17,BKN,BKN,Technical Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,4,4,0.744,0.73,10:17
1,10:03,BKN,Ben Simmons,Shooting Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,5,4,0.775,0.748,10:17
1,7:29,BKN,Noah Clowney,Loose Ball Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,14,10,0.82,0.795,7:29
1,7:24,BKN,Ben Simmons,Away from Play Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,14,10,0.82,0.776,7:24
1,7:15,BKN,Cameron Johnson,Shooting Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,17,10,0.853,0.827,7:15
1,5:40,MEM,Jake LaRavia,Personal Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,18,12,0.808,0.808,5:46
1,3:07,MEM,Scotty Pippen Jr.,Shooting Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,24,18,0.775,0.804,3:08
1,2:57,BKN,Ziaire Williams,Personal Foul,Foul,Brian Forte,Brett Nansel,Aaron Smith,MEM,24,20,0.812,0.785,3:07
