Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:01,DET,Tobias Harris,Personal Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,2,0.609,0.61,11:09
1,10:25,BOS,Jaylen Brown,Personal Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,2,0.63,0.629,10:25
1,10:21,BOS,Hugo Gonzalez,Personal Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,2,0.629,0.63,10:25
1,10:05,DET,Cade Cunningham,Personal Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,2,0.605,0.604,10:09
1,8:13,DET,Jalen Duren,Offensive Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,12,0.338,0.364,8:13
1,7:39,BOS,Jaylen Brown,Personal Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,2,14,0.31,0.316,7:58
1,6:33,DET,Cade Cunningham,Shooting Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,7,18,0.271,0.304,6:36
1,4:42,DET,Isaiah Stewart,Loose Ball Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,10,22,0.237,0.27,4:42
1,4:23,BOS,Luka Garza,Loose Ball Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,10,22,0.333,0.295,4:23
1,2:36,DET,Javonte Green,Shooting Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,14,31,0.177,0.175,2:36
1,51.2,BOS,Anfernee Simons,Shooting Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,22,33,0.34,0.3,54.7
1,28.9,BOS,Luka Garza,Offensive Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,24,33,0.351,0.32,29.5
2,8:42,BOS,Chris Boucher,Shooting Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,30,41,0.314,0.273,8:46
2,8:02,BOS,Baylor Scheierman,Loose Ball Foul,Foul,Brian Forte,Andy Nagy,Brandon Schwab,DET,32,43,0.267,0.268,8:02
