Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:32,LAL,Talen Horton-Tucker,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,2,0,0.614,0.614,11:45
1,10:44,LAL,Talen Horton-Tucker,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,4,3,0.589,0.587,10:53
1,10:07,OKC,Melvin Frazier Jr.,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,4,3,0.629,0.61,10:07
1,9:36,OKC,Georgios Kalaitzakis,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,5,5,0.585,0.586,9:51
1,8:54,OKC,Vit Krejci,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,5,7,0.57,0.533,9:00
1,8:27,LAL,Malik Monk,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,7,7,0.521,0.558,8:38
1,7:49,OKC,Isaiah Roby,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,9,9,0.601,0.557,7:49
1,7:01,OKC,Isaiah Roby,Offensive Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,12,12,0.58,0.555,7:03
1,5:51,OKC,Isaiah Roby,Loose Ball Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,15,16,0.593,0.552,5:51
1,4:01,LAL,D.J. Augustin,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,19,20,0.483,0.52,4:14
1,3:48,LAL,Wenyen Gabriel,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,19,20,0.482,0.549,4:01
1,2:51,LAL,Wenyen Gabriel,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,19,25,0.34,0.383,2:59
1,43.3,OKC,Zavier Simpson,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,25,26,0.565,0.543,43.3
2,9:04,OKC,Vit Krejci,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,37,32,0.725,0.68,9:04
2,7:38,OKC,Jaylen Hoard,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,38,34,0.721,0.682,7:54
2,7:12,LAL,Mason Jones,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,41,34,0.734,0.733,7:23
2,5:49,LAL,Mason Jones,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,43,38,0.639,0.684,5:51
2,5:41,OKC,Isaiah Roby,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,43,39,0.723,0.684,5:46
2,5:16,OKC,Melvin Frazier Jr.,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,46,39,0.779,0.737,5:16
2,4:38,LAL,Dwight Howard,Offensive Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,47,41,0.71,0.737,4:56
2,1:05,OKC,Vit Krejci,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,55,50,0.759,0.718,1:15
3,11:06,OKC,Isaiah Roby,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,58,54,0.736,0.692,11:15
3,7:44,OKC,Zavier Simpson,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,66,64,0.626,0.627,7:45
3,7:24,LAL,Dwight Howard,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,66,66,0.48,0.551,7:24
3,6:46,OKC,Jaylen Hoard,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,68,69,0.54,0.511,6:46
3,5:25,OKC,Vit Krejci,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,71,69,0.658,0.629,5:25
3,5:09,LAL,Austin Reaves,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,72,71,0.516,0.59,5:09
3,4:15,LAL,Malik Monk,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,76,71,0.649,0.705,4:17
3,3:47,OKC,Georgios Kalaitzakis,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,76,73,0.727,0.671,3:50
3,56.7,LAL,Mason Jones,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,86,77,0.812,0.857,1:08
3,37.0,OKC,Zavier Simpson,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,86,79,0.875,0.833,40.8
3,23.1,LAL,Wenyen Gabriel,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,88,81,0.771,0.835,23.1
3,1.5,OKC,Zavier Simpson,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,90,82,0.884,0.835,1.5
4,11:47,OKC,Georgios Kalaitzakis,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,90,82,0.878,0.851,12:00
4,11:40,OKC,Melvin Frazier Jr.,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,90,82,0.914,0.878,11:47
4,9:47,OKC,Vit Krejci,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,98,86,0.972,0.949,9:47
4,8:12,LAL,Wayne Ellington,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,102,86,0.981,0.99,8:25
4,7:49,LAL,Wenyen Gabriel,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,105,88,0.987,0.993,7:57
4,6:33,OKC,Melvin Frazier Jr.,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,107,92,0.996,0.992,6:54
4,3:28,LAL,Wenyen Gabriel,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,113,96,0.998,0.999,3:37
4,3:19,OKC,Zavier Simpson,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,113,97,0.999,0.999,3:25
4,1:58,OKC,Jaylen Hoard,Shooting Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,117,99,0.999,0.999,2:04
4,1:17,OKC,Zavier Simpson,Personal Foul,Foul,Bill Kennedy,Dedric Taylor,Lauren Holtkamp,LAL,118,99,0.999,0.999,1:17
