Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,3:35,PHI,Shake Milton,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,24,18,0.682,0.682,3:45
1,1:00,PHI,Paul Reed,Offensive Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,30,25,0.663,0.632,1:14
1,16.3,PHI,Shake Milton,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,32,25,0.75,0.714,28.9
2,10:31,IND,Kelan Martin,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,40,25,0.863,0.865,10:40
2,8:37,IND,Torrey Craig,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,49,32,0.899,0.912,8:37
2,6:55,IND,Myles Turner,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,51,38,0.81,0.837,6:56
2,5:34,PHI,Danny Green,Loose Ball Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,55,39,0.909,0.91,5:34
2,4:34,IND,Torrey Craig,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,58,39,0.918,0.935,4:44
2,4:03,PHI,Seth Curry,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,60,41,0.942,0.938,4:03
2,3:40,IND,Justin Holiday,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,61,41,0.933,0.946,3:42
2,1:46,IND,Domantas Sabonis,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,66,51,0.903,0.911,1:46
2,1:22,PHI,Danny Green,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,66,52,0.918,0.894,1:46
2,1:22,PHI,PHI,Technical Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,67,52,0.922,0.897,1:22
2,45.5,IND,Domantas Sabonis,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,68,54,0.854,0.882,53.7
2,43.3,IND,Domantas Sabonis,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,68,55,0.833,0.863,43.5
3,11:19,PHI,Seth Curry,Personal Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,70,60,0.829,0.831,11:22
3,9:17,IND,Myles Turner,Shooting Foul,Foul,Kevin Scott,Mitchell Ervin,John Butler,IND,73,62,0.804,0.84,9:22
