Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:32,LAC,Paul George,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,2,2,0.447,0.446,10:48
1,9:29,LAC,Amir Coffey,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,6,2,0.552,0.553,9:37
1,8:36,MEM,Desmond Bane,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,11,2,0.657,0.681,8:44
1,6:36,MEM,Dillon Brooks,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,16,5,0.713,0.709,6:51
1,3:23,MEM,De'Anthony Melton,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,18,16,0.501,0.516,3:23
1,2:11,MEM,Desmond Bane,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,22,17,0.575,0.574,2:23
1,1:34,MEM,Ziaire Williams,Loose Ball Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,25,19,0.604,0.604,1:34
1,1:13,LAC,Terance Mann,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,25,22,0.589,0.547,1:23
1,1:09,MEM,Jaren Jackson Jr.,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,25,22,0.521,0.589,1:13
2,9:21,LAC,Eric Bledsoe,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,34,29,0.62,0.619,9:34
2,8:39,LAC,Terance Mann,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,34,32,0.576,0.531,8:54
2,7:56,MEM,Dillon Brooks,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,36,34,0.502,0.501,8:09
2,7:35,LAC,Isaiah Hartenstein,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,36,34,0.577,0.533,7:40
2,6:59,LAC,Ivica Zubac,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,39,34,0.613,0.597,6:59
2,3:01,LAC,Amir Coffey,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,54,44,0.786,0.759,3:25
2,1:33,MEM,De'Anthony Melton,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,56,46,0.729,0.77,1:35
2,1:16,MEM,Jaren Jackson Jr.,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,56,46,0.73,0.729,1:33
3,9:40,MEM,Steven Adams,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,60,59,0.433,0.49,9:44
3,8:07,LAC,Reggie Jackson,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,66,63,0.607,0.607,8:22
3,8:01,LAC,Ivica Zubac,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,66,63,0.606,0.607,8:07
3,5:56,MEM,Dillon Brooks,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,73,72,0.495,0.536,6:05
3,5:56,MEM,Dillon Brooks,Double Technical Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,73,72,0.507,0.495,5:56
3,5:49,LAC,Ivica Zubac,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,73,72,0.537,0.507,5:56
3,4:11,MEM,Ja Morant,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,79,75,0.563,0.624,4:33
3,1:25,LAC,Isaiah Hartenstein,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,90,80,0.918,0.886,1:39
3,1:07,MEM,Ziaire Williams,Shooting Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,92,82,0.864,0.89,1:07
4,10:45,LAC,Brandon Boston,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,97,87,0.919,0.912,11:04
4,9:29,LAC,Luke Kennard,Personal Take Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,100,87,0.971,0.969,9:29
4,9:29,LAC,Isaiah Hartenstein,Technical Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,100,87,0.976,0.971,9:29
4,6:01,MEM,Brandon Clarke,Personal Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,114,93,0.999,0.999,6:03
4,5:01,MEM,Steven Adams,Personal Take Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,114,97,0.997,0.997,5:02
4,4:26,MEM,Steven Adams,Offensive Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,114,97,0.998,0.999,4:37
4,3:47,LAC,Isaiah Hartenstein,Personal Take Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,114,99,0.998,0.998,3:52
4,3:12,MEM,Kyle Anderson,Loose Ball Foul,Foul,Zach Zarba,Mitchell Ervin,John Conley,MEM,116,99,0.999,0.999,3:13
