Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,6:07,IND,Justin Holiday,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,15,12,0.517,0.516,6:11
1,5:00,LAC,Serge Ibaka,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,17,14,0.547,0.519,5:00
1,2:20,IND,Jeremy Lamb,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,25,24,0.467,0.496,2:20
1,1:59,IND,Caris LeVert,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,25,25,0.4,0.441,2:03
1,1:11,IND,Torrey Craig,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,27,25,0.456,0.5,1:19
2,8:56,IND,Lance Stephenson,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,38,36,0.461,0.508,8:58
2,5:43,LAC,Brandon Boston,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,45,44,0.56,0.512,5:50
2,5:32,IND,Duane Washington Jr.,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,47,47,0.465,0.483,5:32
2,5:25,LAC,Terance Mann,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,47,48,0.448,0.448,5:32
2,4:02,LAC,Marcus Morris Sr.,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,54,48,0.673,0.672,4:07
2,2:34,LAC,Serge Ibaka,Loose Ball Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,54,50,0.666,0.618,2:34
2,2:16,LAC,Brandon Boston,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,54,50,0.668,0.666,2:34
2,12.0,LAC,Amir Coffey,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,59,55,0.68,0.627,30.8
2,8.2,IND,Keifer Sykes,Personal Take Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,60,55,0.575,0.627,12.0
3,11:08,IND,Isaiah Jackson,Defensive 3-Seconds Technical,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,60,57,0.572,0.562,11:24
3,10:34,IND,Caris LeVert,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,62,58,0.545,0.597,10:45
3,9:10,IND,Torrey Craig,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,62,66,0.313,0.312,9:19
3,6:46,LAC,Terance Mann,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,67,68,0.519,0.458,6:55
3,6:27,LAC,Marcus Morris Sr.,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,71,71,0.5,0.456,6:27
3,2:07,LAC,Isaiah Hartenstein,Offensive Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,82,82,0.507,0.459,2:19
3,49.5,LAC,Isaiah Hartenstein,Offensive Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,84,85,0.461,0.41,52.9
4,9:04,IND,Justin Holiday,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,96,88,0.785,0.851,9:18
4,8:35,IND,Duane Washington Jr.,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,99,91,0.853,0.887,8:35
4,6:12,IND,Terry Taylor,Shooting Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,108,100,0.886,0.916,6:12
4,5:02,LAC,Amir Coffey,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,108,101,0.906,0.901,5:07
4,2:31,LAC,Eric Bledsoe,Personal Take Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,112,109,0.789,0.782,2:33
4,1:20,LAC,Justise Winslow,Personal Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,118,111,0.991,0.979,1:29
4,14.1,LAC,Justise Winslow,Personal Take Foul,Foul,Pat Fraher,Nick Buchert,J.B. DeRosa,IND,121,113,0.999,0.998,19.5
