Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:44,HOU,Garrison Mathews,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,3,2,0.235,0.248,10:44
1,9:26,ATL,Danilo Gallinari,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,6,9,0.199,0.198,9:46
1,8:15,ATL,Kevin Huerter,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,8,11,0.23,0.203,8:21
1,7:21,HOU,Alperen Sengun,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,11,16,0.149,0.174,7:21
1,7:08,ATL,Clint Capela,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,11,16,0.174,0.173,7:21
1,1:27,ATL,Onyeka Okongwu,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,18,32,0.087,0.073,1:36
1,8.9,ATL,Onyeka Okongwu,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,23,35,0.111,0.092,30.5
1,4.8,HOU,Josh Christopher,Personal Take Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,24,35,0.078,0.093,8.9
2,9:41,HOU,Usman Garuba,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,28,37,0.119,0.118,9:56
2,8:59,HOU,Josh Christopher,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,30,42,0.076,0.095,8:59
2,7:41,ATL,Danilo Gallinari,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,30,48,0.052,0.042,8:03
2,6:28,HOU,Josh Christopher,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,34,50,0.048,0.047,6:36
2,4:19,ATL,Trae Young,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,39,54,0.062,0.062,4:30
2,2:45,HOU,Alperen Sengun,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,45,59,0.048,0.06,2:55
2,2:21,HOU,Jalen Green,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,48,61,0.055,0.069,2:30
2,53.7,ATL,Trae Young,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,54,67,0.099,0.079,1:09
3,9:49,ATL,Clint Capela,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,66,73,0.178,0.176,10:02
3,9:26,ATL,Trae Young,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,66,75,0.136,0.135,9:35
3,6:05,ATL,Kevin Huerter,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,72,86,0.072,0.054,6:08
3,4:16,ATL,Trae Young,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,79,88,0.163,0.128,4:41
3,3:50,HOU,Garrison Mathews,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,82,88,0.136,0.172,4:07
3,1:14,HOU,Kevin Porter Jr.,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,89,97,0.085,0.116,1:29
3,1.3,HOU,Josh Christopher,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,91,102,0.039,0.059,8.5
4,11:46,HOU,Usman Garuba,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,91,102,0.05,0.064,12:00
4,10:38,ATL,Kevin Huerter,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,94,102,0.178,0.123,10:56
4,10:18,HOU,KJ Martin,Loose Ball Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,95,102,0.115,0.121,10:18
4,10:06,HOU,KJ Martin,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,95,102,0.078,0.115,10:18
4,9:16,ATL,Onyeka Okongwu,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,95,104,0.136,0.088,9:22
4,9:09,HOU,Alperen Sengun,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,97,104,0.076,0.113,9:16
4,7:30,ATL,Onyeka Okongwu,Personal Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,97,112,0.012,0.011,7:45
4,5:31,HOU,Jae'Sean Tate,Shooting Foul,Foul,Tony Brothers,Leon Wood,CJ Washington,HOU,97,118,0.001,0.001,5:34
