Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,11:17,WSH,Bradley Beal,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,3,2,0.461,0.429,11:24
1,9:11,WSH,Bradley Beal,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,11,5,0.598,0.561,9:13
1,8:34,WSH,Spencer Dinwiddie,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,15,5,0.702,0.666,8:38
1,7:42,NO,Josh Hart,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,19,5,0.723,0.739,8:02
1,7:22,WSH,Daniel Gafford,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,19,6,0.774,0.74,7:42
1,6:39,NO,Brandon Ingram,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,21,6,0.734,0.767,6:46
1,6:13,NO,Jonas Valanciunas,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,23,8,0.737,0.769,6:27
1,4:14,NO,Brandon Ingram,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,27,13,0.723,0.758,4:25
1,1:59,WSH,Montrezl Harrell,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,29,19,0.736,0.701,2:00
1,1:01,NO,Herbert Jones,Personal Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,32,22,0.636,0.678,1:04
2,10:39,NO,Willy Hernangomez,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,38,29,0.622,0.692,10:49
2,9:20,WSH,Aaron Holiday,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,42,29,0.801,0.776,9:20
2,9:00,WSH,Deni Avdija,Personal Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,43,29,0.821,0.821,9:10
2,7:58,NO,Tomas Satoransky,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,45,31,0.789,0.827,7:58
2,7:15,WSH,Montrezl Harrell,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,45,33,0.82,0.787,7:31
2,5:23,NO,Nickeil Alexander-Walker,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,51,37,0.806,0.844,5:23
2,4:48,WSH,Daniel Gafford,Personal Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,54,38,0.906,0.884,4:48
2,3:16,NO,Herbert Jones,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,62,42,0.924,0.943,3:16
2,2:12,WSH,Davis Bertans,Shooting Foul,Foul,Eric Lewis,Dedric Taylor,Che Flores,NO,66,44,0.972,0.962,2:18
