Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:28,TOR,Scottie Barnes,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,4,6,0.609,0.646,9:41
1,7:58,ORL,Jalen Suggs,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,6,12,0.599,0.562,8:01
1,6:59,ORL,Franz Wagner,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,11,14,0.667,0.633,7:17
1,5:20,TOR,Malachi Flynn,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,18,16,0.685,0.718,5:22
1,4:53,ORL,Mo Bamba,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,18,18,0.727,0.693,4:56
2,9:15,TOR,Khem Birch,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,27,29,0.557,0.607,9:15
2,8:59,ORL,Admiral Schofield,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,27,30,0.621,0.58,9:15
2,6:01,TOR,Thaddeus Young,Offensive Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,30,34,0.496,0.531,6:11
2,3:43,ORL,Mo Bamba,Loose Ball Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,33,40,0.412,0.413,3:43
2,3:26,TOR,Pascal Siakam,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,33,42,0.289,0.344,3:26
2,6.2,TOR,Scottie Barnes,Personal Take Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,38,46,0.264,0.315,9.4
2,0.7,ORL,Mo Bamba,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,38,48,0.332,0.283,4.9
3,9:09,ORL,Cole Anthony,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,41,50,0.336,0.281,9:18
3,8:00,TOR,Chris Boucher,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,41,52,0.18,0.179,8:00
3,7:44,TOR,Precious Achiuwa,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,41,52,0.159,0.176,7:44
3,6:56,ORL,Franz Wagner,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,43,54,0.196,0.197,7:03
3,6:26,TOR,Pascal Siakam,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,46,54,0.254,0.256,6:39
3,5:14,TOR,Precious Achiuwa,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,46,56,0.157,0.177,5:14
3,4:41,TOR,Svi Mykhailiuk,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,46,58,0.091,0.122,4:44
3,3:46,ORL,Chuma Okeke,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,48,60,0.156,0.136,3:50
3,3:21,ORL,Robin Lopez,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,50,60,0.234,0.187,3:31
3,35.7,TOR,Precious Achiuwa,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,57,68,0.068,0.1,43.8
4,11:40,TOR,Malachi Flynn,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,60,72,0.061,0.068,11:44
4,10:32,TOR,Gary Trent Jr.,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,65,76,0.044,0.073,10:45
4,10:18,TOR,Pascal Siakam,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,65,79,0.02,0.038,10:18
4,9:41,ORL,Ignas Brazdeikis,Loose Ball Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,67,80,0.049,0.045,9:41
4,8:50,ORL,Franz Wagner,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,70,80,0.102,0.094,8:52
4,5:24,ORL,Gary Harris,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,77,91,0.025,0.012,5:39
4,3:20,TOR,Chris Boucher,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,83,93,0.01,0.016,3:20
4,2:47,ORL,Mo Bamba,Shooting Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,87,95,0.079,0.03,2:47
4,1:49,TOR,Yuta Watanabe,Personal Foul,Foul,James Williams,Karl Lane,Jonathan Sterling,TOR,88,99,0.001,0.003,1:53
