Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:55,MIL,Giannis Antetokounmpo,Offensive Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,2,2,0.177,0.165,11:10
1,7:56,ORL,Freddie Gillespie,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,8,8,0.157,0.179,8:02
1,7:39,MIL,Bobby Portis,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,8,11,0.151,0.151,7:39
1,6:36,ORL,Franz Wagner,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,11,13,0.135,0.154,6:41
1,4:03,MIL,DeMarcus Cousins,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,15,25,0.097,0.082,4:13
1,6.1,MIL,DeMarcus Cousins,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,24,32,0.129,0.11,6.1
2,11:09,ORL,Tim Frazier,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,24,32,0.099,0.099,11:19
2,9:21,ORL,Moritz Wagner,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,30,35,0.143,0.143,9:21
2,9:08,ORL,Tim Frazier,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,30,35,0.143,0.143,9:08
2,9:02,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,30,35,0.123,0.143,9:08
2,8:05,MIL,Giannis Antetokounmpo,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,30,39,0.126,0.105,8:21
2,4:59,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,38,50,0.07,0.075,4:59
2,4:21,MIL,Khris Middleton,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,40,51,0.094,0.085,4:21
2,4:08,ORL,R.J. Hampton,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,42,51,0.08,0.097,4:21
2,31.2,ORL,Gary Harris,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,51,61,0.092,0.085,31.2
3,10:22,MIL,Khris Middleton,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,54,68,0.068,0.054,10:29
3,8:19,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,66,68,0.214,0.254,8:31
3,8:19,MIL,Bobby Portis,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,66,70,0.226,0.226,8:19
3,7:59,ORL,Freddie Gillespie,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,66,70,0.214,0.201,7:59
3,7:16,MIL,Giannis Antetokounmpo,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,68,70,0.318,0.26,7:16
3,6:55,ORL,Freddie Gillespie,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,68,70,0.262,0.26,7:13
3,6:45,ORL,Gary Harris,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,68,70,0.263,0.263,6:45
3,5:41,ORL,Freddie Gillespie,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,71,73,0.222,0.267,5:41
3,5:29,MIL,Khris Middleton,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,71,74,0.321,0.267,5:41
3,5:04,ORL,Moritz Wagner,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,74,76,0.269,0.305,5:04
3,4:41,ORL,Tim Frazier,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,77,77,0.288,0.343,4:48
3,4:05,MIL,DeMarcus Cousins,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,77,79,0.369,0.309,4:21
3,3:39,ORL,Ignas Brazdeikis,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,80,81,0.331,0.352,3:39
3,2:38,ORL,Moritz Wagner,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,80,87,0.142,0.129,2:39
3,2:25,MIL,DeMarcus Cousins,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,80,89,0.142,0.11,2:38
3,2:25,MIL,DeMarcus Cousins,Technical Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,80,89,0.123,0.142,2:25
3,1:36,ORL,Ignas Brazdeikis,Personal Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,84,91,0.095,0.127,1:55
3,1:20,MIL,Donte DiVincenzo,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,84,93,0.14,0.107,1:36
3,18.6,ORL,Tim Frazier,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,85,95,0.073,0.082,18.6
4,10:59,MIL,Wesley Matthews,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,87,100,0.057,0.037,11:09
4,10:25,MIL,DeMarcus Cousins,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,90,102,0.06,0.034,10:25
4,8:38,ORL,Wendell Carter Jr.,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,95,109,0.008,0.015,8:45
4,7:14,ORL,Moritz Wagner,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,97,112,0.003,0.007,7:34
4,6:49,MIL,Bobby Portis,Offensive Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,100,114,0.013,0.009,7:00
4,5:46,MIL,Pat Connaughton,Shooting Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,103,118,0.015,0.007,5:54
4,4:59,ORL,Admiral Schofield,Loose Ball Foul,Foul,Ed Malloy,CJ Washington,Blanca Burns,ORL,108,120,0.016,0.012,4:59
