Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:44,UTAH,Royce O'Neale,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,7,4,0.88,0.88,9:55
1,8:31,DET,Isaiah Stewart,Loose Ball Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,7,8,0.838,0.838,8:31
1,8:19,DET,Cade Cunningham,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,7,8,0.835,0.838,8:31
1,8:13,DET,Cory Joseph,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,7,8,0.855,0.835,8:19
1,7:57,UTAH,Joe Ingles,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,9,8,0.849,0.849,8:13
1,7:12,DET,Saddiq Bey,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,9,13,0.807,0.782,7:25
1,4:43,UTAH,Bojan Bogdanovic,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,17,17,0.817,0.817,4:54
1,4:08,UTAH,Jordan Clarkson,Personal Take Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,17,17,0.786,0.813,4:09
1,2:44,DET,Trey Lyles,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,19,19,0.845,0.822,3:00
1,2:17,DET,Trey Lyles,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,23,21,0.85,0.835,2:17
2,11:37,DET,Rodney McGruder,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,27,26,0.821,0.824,11:47
2,10:16,UTAH,Rudy Gobert,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,29,32,0.668,0.71,10:36
2,9:09,UTAH,Mike Conley,Personal Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,33,33,0.769,0.767,9:09
2,7:52,DET,Isaiah Stewart,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,35,35,0.811,0.783,8:00
2,6:51,DET,Saben Lee,Shooting Foul,Foul,James Williams,J.B. DeRosa,Brandon Adair,UTAH,39,38,0.823,0.796,7:07
