Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:12,SA,Tre Jones,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,7,9,0.752,0.754,8:23
1,8:05,SA,Doug McDermott,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,7,9,0.765,0.752,8:08
1,7:54,PHX,Devin Booker,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,8,9,0.72,0.752,8:05
1,3:48,SA,Jock Landale,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,17,22,0.692,0.657,4:02
1,2:41,SA,Jock Landale,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,21,25,0.707,0.672,2:41
1,1:22,SA,Keldon Johnson,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,21,27,0.607,0.609,1:32
2,10:36,SA,Lonnie Walker IV,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,25,31,0.583,0.585,10:46
2,6:36,SA,Devin Vassell,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,31,37,0.592,0.546,6:37
2,5:06,PHX,Mikal Bridges,Personal Take Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,36,37,0.655,0.655,5:06
2,3:56,SA,Jock Landale,Loose Ball Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,40,42,0.631,0.646,3:56
2,1:58,PHX,Devin Booker,Loose Ball Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,48,46,0.677,0.721,1:58
2,1:58,PHX,Bismack Biyombo,Away from Play Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,48,46,0.677,0.677,1:58
2,1:23,PHX,Landry Shamet,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,48,49,0.628,0.661,1:23
3,10:57,SA,Devin Vassell,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,50,57,0.424,0.422,11:00
3,7:15,PHX,Chris Paul,Loose Ball Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,62,67,0.416,0.459,7:31
3,6:07,PHX,Cameron Johnson,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,64,72,0.257,0.404,6:15
3,5:44,SA,Lonnie Walker IV,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,64,74,0.242,0.243,5:44
4,10:57,PHX,Chris Paul,Loose Ball Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,85,93,0.16,0.167,10:57
4,9:47,PHX,Landry Shamet,Personal Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,90,93,0.354,0.372,10:01
4,6:28,PHX,Cameron Johnson,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,98,98,0.428,0.57,6:28
4,5:00,SA,Lonnie Walker IV,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,100,102,0.528,0.415,5:20
4,3:14,PHX,Mikal Bridges,Shooting Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,106,105,0.554,0.554,3:24
4,2:30,PHX,Ish Wainright,Offensive Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,106,106,0.442,0.534,2:36
4,6.5,SA,Joshua Primo,Personal Take Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,114,110,0.993,0.959,9.4
4,5.5,SA,Keldon Johnson,Personal Take Foul,Foul,James Williams,Brian Forte,Leon Wood,PHX,114,110,0.994,0.993,6.5
