Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,10:52,DET,Saddiq Bey,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,3,2,0.312,0.345,11:04
1,10:01,DAL,Reggie Bullock Jr.,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,5,7,0.303,0.303,10:09
1,9:37,DET,Isaiah Livers,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,5,9,0.229,0.263,9:37
1,9:11,DAL,Dwight Powell,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,5,10,0.274,0.244,9:13
1,8:40,DET,Cade Cunningham,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,10,10,0.33,0.329,8:47
1,7:50,DET,Isaiah Stewart,Offensive Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,10,12,0.288,0.31,7:53
1,6:41,DET,Killian Hayes,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,10,17,0.18,0.21,6:41
1,5:42,DAL,Jalen Brunson,Clear Path Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,15,20,0.25,0.251,5:44
1,5:07,DAL,Dwight Powell,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,17,22,0.283,0.252,5:19
1,4:02,DET,Isaiah Stewart,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,19,22,0.244,0.275,4:08
1,3:50,DET,Isaiah Stewart,Loose Ball Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,19,23,0.223,0.253,3:50
1,2:37,DET,Jamorko Pickett,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,21,25,0.225,0.255,2:45
1,1:02,DAL,Luka Doncic,Offensive Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,29,30,0.353,0.323,1:23
1,51.5,DAL,Marquese Chriss,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,29,30,0.398,0.353,1:02
1,24.4,DAL,Davis Bertans,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,31,30,0.451,0.415,34.0
2,11:14,DET,Jamorko Pickett,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,36,34,0.374,0.415,11:25
2,10:25,DAL,Spencer Dinwiddie,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,38,38,0.41,0.362,10:25
2,9:50,DET,Braxton Key,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,38,41,0.25,0.284,9:55
2,8:25,DET,Braxton Key,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,40,45,0.208,0.239,8:28
2,6:56,DET,Saben Lee,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,45,48,0.253,0.292,7:08
2,6:43,DAL,Josh Green,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,45,50,0.305,0.267,6:56
2,5:47,DAL,Dorian Finney-Smith,Offensive Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,49,50,0.377,0.349,6:02
2,5:25,DAL,Reggie Bullock Jr.,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,49,50,0.403,0.379,5:25
2,4:42,DET,Cade Cunningham,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,51,52,0.308,0.351,4:42
2,3:49,DET,Cade Cunningham,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,51,54,0.255,0.296,3:56
2,3:03,DAL,Luka Doncic,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,51,55,0.339,0.297,3:05
2,2:01,DET,Killian Hayes,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,53,57,0.23,0.267,2:18
2,16.0,DET,Killian Hayes,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,58,63,0.203,0.241,34.3
3,10:55,DAL,Luka Doncic,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,58,70,0.137,0.109,11:14
3,9:55,DAL,Dwight Powell,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,60,72,0.107,0.106,10:06
3,8:53,DET,Killian Hayes,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,62,74,0.076,0.103,8:53
3,8:05,DAL,Luka Doncic,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,64,77,0.11,0.087,8:23
3,2:48,DAL,Spencer Dinwiddie,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,77,93,0.045,0.032,3:00
3,2:48,DAL,Spencer Dinwiddie,Technical Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,77,93,0.038,0.045,2:48
3,2:41,DAL,Marquese Chriss,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,78,93,0.056,0.04,2:48
3,1:20,DET,Jamorko Pickett,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,82,95,0.031,0.046,1:41
3,47.6,DAL,Josh Green,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,82,96,0.062,0.042,48.4
4,10:45,DAL,Jalen Brunson,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,88,105,0.014,0.013,10:58
4,8:58,DAL,Dwight Powell,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,95,105,0.105,0.059,8:58
4,8:03,DAL,Dwight Powell,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,96,107,0.096,0.057,8:12
4,5:32,DET,Cade Cunningham,Loose Ball Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,100,114,0.007,0.008,5:32
4,5:32,DET,Cade Cunningham,Technical Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,100,114,0.005,0.007,5:32
4,4:51,DAL,Jalen Brunson,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,100,118,0.003,0.001,5:09
4,3:01,DAL,Josh Green,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,102,123,0.001,0.001,3:23
4,2:13,DAL,Dorian Finney-Smith,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,104,125,0.001,0.001,2:26
4,1:58,DET,Isaiah Stewart,Shooting Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,106,125,0.001,0.001,2:13
4,1:13,DET,Saddiq Bey,Personal Foul,Foul,Courtney Kirkland,Brian Forte,Jenna Schroeder,DET,108,129,0.001,0.001,1:14
