Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,9:02,NO,Jonas Valanciunas,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,4,4,0.666,0.629,9:07
1,7:22,LAC,Ivica Zubac,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,10,10,0.602,0.602,7:29
1,6:36,NO,Herbert Jones,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,10,14,0.521,0.523,6:48
1,5:52,LAC,Nicolas Batum,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,12,16,0.491,0.491,6:04
1,3:50,NO,Jaxson Hayes,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,16,20,0.532,0.48,3:50
1,1:15,LAC,Isaiah Hartenstein,Loose Ball Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,22,28,0.369,0.414,1:15
1,6.2,NO,Jose Alvarado,Personal Take Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,22,30,0.424,0.382,14.0
2,11:38,LAC,Robert Covington,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,22,30,0.309,0.347,11:41
2,11:11,LAC,Isaiah Hartenstein,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,22,31,0.282,0.321,11:29
2,10:02,NO,Larry Nance Jr.,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,24,37,0.236,0.235,10:03
2,9:54,NO,Larry Nance Jr.,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,24,37,0.271,0.236,10:02
2,9:41,LAC,Ivica Zubac,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,24,37,0.178,0.208,9:51
2,8:42,NO,Jonas Valanciunas,Loose Ball Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,26,41,0.181,0.182,8:42
2,5:07,NO,Herbert Jones,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,36,50,0.197,0.181,5:07
2,1:12,LAC,Reggie Jackson,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,41,56,0.1,0.131,1:12
2,57.3,NO,Jaxson Hayes,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,41,56,0.163,0.131,1:09
2,11.6,NO,Jaxson Hayes,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,44,56,0.233,0.19,11.6
3,11:17,NO,CJ McCollum,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,49,56,0.332,0.328,11:18
3,11:03,NO,Jonas Valanciunas,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,49,56,0.381,0.332,11:17
3,10:05,NO,Larry Nance Jr.,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,53,58,0.449,0.393,10:23
3,9:43,LAC,Marcus Morris Sr.,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,55,58,0.372,0.428,10:05
3,9:14,NO,CJ McCollum,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,59,58,0.638,0.574,9:14
3,7:38,LAC,Robert Covington,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,62,58,0.679,0.679,7:51
3,7:26,NO,Tony Snell,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,62,58,0.762,0.712,7:32
3,6:27,LAC,Reggie Jackson,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,66,58,0.787,0.808,6:27
3,6:07,NO,Brandon Ingram,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,66,60,0.823,0.782,6:27
3,4:49,LAC,Robert Covington,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,68,60,0.769,0.815,5:04
3,4:16,NO,Herbert Jones,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,71,62,0.898,0.87,4:19
3,4:03,NO,Tony Snell,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,74,62,0.935,0.908,4:03
3,2:28,NO,Herbert Jones,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,75,66,0.909,0.881,2:31
3,1:45,LAC,Robert Covington,Loose Ball Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,76,66,0.846,0.885,1:45
3,45.1,LAC,Norman Powell,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,81,69,0.9,0.925,1:04
3,42.8,LAC,Terance Mann,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,81,70,0.896,0.91,42.8
3,24.0,NO,Jose Alvarado,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,83,72,0.943,0.912,24.0
4,11:14,LAC,Nicolas Batum,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,86,74,0.935,0.939,11:22
4,10:51,NO,CJ McCollum,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,86,74,0.971,0.952,11:04
4,7:58,NO,Jose Alvarado,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,87,85,0.756,0.666,8:03
4,6:47,LAC,Nicolas Batum,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,90,88,0.504,0.616,7:06
4,6:16,LAC,Terance Mann,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,92,89,0.654,0.674,6:29
4,3:47,NO,Herbert Jones,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,94,96,0.411,0.389,4:02
4,2:23,LAC,Nicolas Batum,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,94,98,0.077,0.152,2:30
4,1:00,LAC,Nicolas Batum,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,99,101,0.123,0.228,1:17
4,26.6,NO,Larry Nance Jr.,Shooting Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,99,103,0.28,0.138,33.2
4,19.7,LAC,Robert Covington,Personal Take Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,100,103,0.047,0.12,26.1
4,16.9,NO,Larry Nance Jr.,Personal Foul,Foul,Brian Forte,Josh Tiven,Mark Lindsay,LAC,100,103,0.39,0.199,19.4
