Period,Clock,Team,Fouler,Subtype,Descriptor,Official1,Official2,Official3,Home_Team,Home_Score,Away_Score,WinProb_Current,WinProb_Previous,Clock_Previous_WP
1,8:03,POR,Brandon Williams,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,13,7,0.928,0.916,8:03
1,7:55,ATL,Kevin Huerter,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,14,9,0.899,0.915,7:55
1,7:01,POR,Trendon Watford,Loose Ball Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,16,12,0.903,0.904,7:01
1,3:27,POR,CJ Elleby,Personal Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,20,22,0.809,0.81,3:34
1,3:21,POR,Greg Brown III,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,20,22,0.833,0.809,3:27
1,1:38,ATL,Onyeka Okongwu,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,27,26,0.82,0.847,1:38
2,11:10,POR,Elijah Hughes,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,29,34,0.73,0.713,11:10
2,8:49,POR,Kris Dunn,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,37,41,0.749,0.717,9:06
2,8:23,POR,Keon Johnson,Personal Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,38,43,0.683,0.687,8:36
2,7:39,ATL,Kevin Huerter,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,38,43,0.626,0.649,7:39
2,6:27,ATL,Clint Capela,Shooting Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,40,47,0.52,0.576,6:51
2,6:13,POR,Elijah Hughes,Personal Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,40,49,0.582,0.535,6:14
2,5:14,POR,CJ Elleby,Personal Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,42,49,0.634,0.586,5:19
2,4:20,POR,Josh Hart,Personal Foul,Foul,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,ATL,46,54,0.59,0.543,4:38
